% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.000       152.80707     0.069863664       12628.505
0.000       156.82831     0.067185770       13128.675
0.000       160.84954     0.066305563       13979.117
0.000       164.87078     0.063485200       14413.646
0.000       168.89202     0.060901992       14863.776
0.000       172.91326     0.060535659       15855.007
0.000       176.93450     0.058592811       16441.905
0.000       180.95574     0.056669991       17011.416
0.000       184.97698     0.054567061       17496.607
0.000       188.99821     0.052701509       18024.632
0.000       193.01945     0.051509688       18765.598
0.000       197.04069     0.050407243       19535.790
0.000       201.06193     0.049086375       20212.534
0.000       205.08317     0.048227918       21074.575
0.000       209.10441     0.046387822       21486.407
0.000       213.12565     0.045049067       22093.432
0.000       217.14688     0.044289165       22973.574
0.000       221.16812     0.043072413       23606.796
0.000       225.18936     0.041587680       24059.055
0.000       229.21060     0.041499971       25317.578
0.000       233.23184     0.039712807       25524.917
0.000       237.25308     0.039061744       26427.583
0.000       241.27432     0.037723883       26842.313
0.000       245.29555     0.036823531       27533.709
0.000       249.31679     0.036355968       28543.062
0.000       253.33803     0.035841650       29522.928
0.000       257.35927     0.035075675       30289.754
0.000       265.40175     0.033638014       31857.518
0.000       273.44422     0.031594566       32725.698
0.000       281.48670     0.031140008       35185.410
0.000       289.52918     0.030037339       36932.502
0.000       297.57166     0.028958568       38656.456
0.000       305.61413     0.027216509       39357.090
0.000       313.65661     0.026062664       40742.944
0.000       321.69909     0.025327366       42717.889
0.000       329.74156     0.024713648       44887.787
0.000       337.78404     0.023569733       46019.543
0.000       345.82652     0.023303981       48828.710
0.000       353.86900     0.021814977       48972.532
0.000       361.91147     0.021754301       52242.319
0.000       369.95395     0.020770146       53278.601
0.000       377.99643     0.020259528       55432.270
0.000       386.03891     0.019535490       56936.109
0.000       394.08138     0.018777009       58217.619
0.000       402.12386     0.018344498       60430.420
0.000       410.16634     0.018041540       63070.156
0.000       418.20881     0.017240177       63883.916
0.000       426.25129     0.016626060       65231.402
0.000       434.29377     0.016233801       67366.077
0.000       442.33625     0.015995719       70134.484
0.000       450.37872     0.015381755       71188.484
0.000       458.42120     0.015015320       73282.274
0.000       466.46368     0.014468498       74395.591
0.000       474.50615     0.013850995       74968.145
0.000       482.54863     0.013651875       77711.598
0.000       490.59111     0.013198572       78950.741
0.000       498.63359     0.012676057       79615.754
0.000       506.67606     0.012592099       82977.349
0.000       514.71854     0.012157486       83989.205
0.000     0.062831853       2408.9838     0.030272184
0.000      0.12566371       3705.4889      0.37251637
0.000      0.18849556       1526.8767      0.51805705
0.000      0.25132741       1233.4517      0.99200074
0.000      0.31415927       889.77476       1.3976549
0.000      0.37699112       671.56172       1.8228442
0.000      0.43982297       559.83570       2.4130403
0.000      0.50265482       502.94283       3.2359250
0.000      0.56548668       424.32341       3.8871777
0.000      0.62831853       400.30721       5.0304087
0.000      0.69115038       357.91371       5.9864072
0.000      0.75398224       321.17357       6.9741841
0.000      0.81681409       313.26416       8.6486961
0.000      0.87964594       294.91536       10.169307
0.000      0.94247780       274.67014       11.649173
0.000       1.0053096       259.88681       13.376856
0.000       1.0681415       245.91643       15.182531
0.000       1.1309734       219.06881       16.054912
0.000       1.1938052       216.29495       18.643054
0.000       1.2566371       193.90646       19.493604
0.000       1.3194689       192.88305       22.447181
0.000       1.3823008       187.90524       25.142982
0.000       1.4451326       176.08887       26.923113
0.000       1.5079645       165.35390       28.724867
0.000       1.5707963       160.42046       31.498483
0.000       1.6336282       152.91142       33.773015
0.000       1.6964600       144.04579       35.628844
0.000       1.7592919       136.63302       37.691170
0.000       1.8221237       132.51359       40.612927
