# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.500       229.21060    0.0073752444       4499.3603
2.500       233.23184    0.0078145276       5022.6914
2.500       237.25308    0.0069513338       4702.9890
2.500       241.27432    0.0067405260       4796.2004
2.500       245.29555    0.0063840255       4773.4668
2.500       249.31679    0.0064735164       5082.3563
2.500       253.33803    0.0058613028       4827.9815
2.500       257.35927    0.0059230375       5114.8652
2.500       265.40175    0.0058898583       5578.1018
2.500       273.44422    0.0040451898       4190.0136
2.500       281.48670    0.0052121784       5889.2933
2.500       289.52918    0.0042387680       5211.7902
2.500       297.57166    0.0042845123       5719.3455
2.500       305.61413    0.0044956535       6501.0484
2.500       313.65661    0.0038729459       6054.4546
2.500       321.69909    0.0040935473       6904.2985
2.500       329.74156    0.0038018831       6905.4201
2.500       337.78404    0.0029298372       5720.4624
2.500       345.82652    0.0038909434       8152.6736
2.500       353.86900    0.0036960813       8297.3482
2.500       361.91147    0.0030682976       7368.4271
2.500       369.95395    0.0024964240       6403.7094
2.500       377.99643    0.0030746568       8412.5953
2.500       386.03891    0.0028762749       8382.8921
2.500       394.08138    0.0028841021       8942.0818
2.500       402.12386    0.0027327621       9002.2614
2.500       410.16634    0.0026904686       9405.4208
2.500       418.20881    0.0026456423       9803.4950
2.500       426.25129    0.0025423865       9974.9094
2.500       434.29377    0.0020649067       8568.8290
2.500       442.33625    0.0022886702       10034.854
2.500       450.37872    0.0025337484       11726.471
2.500       458.42120    0.0020386129       9949.4509
2.500       466.46368    0.0023544125       12106.157
2.500       474.50615    0.0018806782       10179.122
2.500       482.54863    0.0022396883       12749.146
2.500       490.59111    0.0018432263       11025.745
2.500       498.63359    0.0014726691       9249.5375
2.500       506.67606    0.0013430979       8850.5259
2.500       514.71854    0.0024376535       16840.372
2.250     0.015707963       1632.0122   0.00032044485
2.250     0.031415927       3860.6699    0.0060643261
2.250     0.047123890       1952.0212     0.010348519
2.250     0.062831853       1665.6475     0.020931144
2.250     0.078539816       1240.7011     0.030451386
2.250     0.094247780       929.37150     0.039416040
2.250      0.10995574       762.92342     0.051381285
2.250      0.12566371       689.64974     0.069331154
2.250      0.14137167       494.74963     0.070817875
2.250      0.15707963       427.18416     0.083877414
2.250      0.17278760       378.19608     0.098838232
2.250      0.18849556       343.83038      0.11665890
2.250      0.20420352       299.82488      0.12933844
2.250      0.21991149       267.47516      0.14411111
2.250      0.23561945       235.08688      0.15578730
2.250      0.25132741       218.72299      0.17590747
2.250      0.26703538       188.08787      0.18144184
2.250      0.28274334       171.11650      0.19594731
2.250      0.29845130       153.49386      0.20671963
2.250      0.31415927       139.63607      0.21933982
2.250      0.32986723       127.98082      0.23271945
2.250      0.34557519       115.33301      0.24113017
2.250      0.36128316       110.20037      0.26326702
2.250      0.37699112       100.40734      0.27253926
2.250      0.39269908       93.490001      0.28682373
2.250      0.40840704       89.164554      0.30771040
2.250      0.42411501       82.520951      0.31892268
2.250      0.43982297       77.682202      0.33483088
2.250      0.45553093       73.219479      0.35063117
2.250      0.47123890       69.329706      0.36754711
2.250      0.48694686       63.804345      0.37322027
2.250      0.50265482       61.412565      0.39512733
2.250      0.51836279       57.988460      0.40917895
2.250      0.53407075       55.387701      0.42744474
2.250      0.54977871       53.123449      0.44721904
2.250      0.56548668       50.844894      0.46578419
2.250      0.58119464       48.340556      0.48078034
2.250      0.59690260       45.571055      0.49098674
2.250      0.61261057       43.785943      0.50998619
2.250      0.62831853       42.000968      0.52779973
2.250      0.64402649       40.122860      0.54296688
2.250      0.65973446       37.995504      0.55272610
2.250      0.67544242       37.381473      0.58356827
2.250      0.69115038       35.790145      0.59862021
2.250      0.70685835       34.916330      0.62473527
2.250      0.72256631       32.901097      0.62880178
2.250      0.73827427       32.299925      0.65845329
2.250      0.75398224       31.076619      0.67481910
2.250      0.76969020       30.394477      0.70212236
2.250      0.78539816       29.169041      0.71591599
2.250      0.80110613       28.163800      0.73355330
2.250      0.81681409       27.392190      0.75625225
2.250      0.83252205       26.449077      0.77315759
2.250      0.84823002       25.545180      0.78980547
2.250      0.86393798       25.050240      0.81833261
2.250      0.87964594       24.160692      0.83311190
2.250      0.89535391       23.464735      0.85323785
2.250      0.91106187       23.114895      0.88553514
2.250      0.92676983       22.294622      0.89905455
2.250      0.94247780       21.623362      0.91707924
2.250      0.95818576       20.963192      0.93427945
2.250      0.97389372       20.735590      0.97033425
2.250      0.98960169       20.095074      0.98660009
2.250       1.0053096       19.696358       1.0138081
2.250       1.0367256       19.085112       1.0773490
2.250       1.0681415       17.702037       1.0928986
2.250       1.0995574       17.176059       1.1567714
2.250       1.1309734       16.087955       1.1790391
2.250       1.1623893       15.581329       1.2397370
2.250       1.1938052       15.091798       1.3008034
2.250       1.2252211       14.488023       1.3499660
2.250       1.2566371       14.138964       1.4214037
2.250       1.2880530       13.438346       1.4548468
2.250       1.3194689       13.022600       1.5155332
2.250       1.3508848       12.701591       1.5862929
2.250       1.3823008       12.232437       1.6367822
2.250       1.4137167       12.058767       1.7260776
2.250       1.4451326       11.387886       1.7411512
2.250       1.4765485       11.143204       1.8172870
2.250       1.5079645       10.792792       1.8748968
2.250       1.5393804       10.466889       1.9343085
2.250       1.5707963       10.221492       2.0069852
2.250       1.6022123       10.019299       2.0876984
2.250       1.6336282       9.6770140       2.1373285
2.250       1.6650441       9.3625146       2.1894750
2.250       1.6964600       9.1656733       2.2670731
2.250       1.7278760       9.0213550       2.3576521
2.250       1.7592919       8.6615982       2.3893622
2.250       1.7907078       8.6084936       2.5042150
2.250       1.8221237       8.3967505       2.5734463
2.250       1.8535397       8.2486207       2.6610758
2.250       1.8849556       8.0063556       2.7164924
2.250       1.9163715       7.8671852       2.8049735
2.250       1.9477874       7.6242571       2.8542531
2.250       1.9792034       7.4781511       2.9372151
2.250       2.0106193       7.3785699       3.0383094
2.250       2.0734512       7.0006723       3.1614872
2.250       2.1362830       6.7490581       3.3334181
2.250       2.1991149       6.5730670       3.5414577
2.250       2.2619467       6.3133462       3.7014933
2.250       2.3247786       6.0861813       3.8740027
2.250       2.3876104       5.7972008       3.9974128
2.250       2.4504423       5.4975627       4.0980181
2.250       2.5132741       5.4387927       4.3741366
2.250       2.5761060       5.3946151       4.6722051
2.250       2.6389378       5.0964975       4.7449271
2.250       2.7017697       4.9720787       4.9676756
2.250       2.7646015       4.8466749       5.1881411
2.250       2.8274334       4.7616753       5.4526444
2.250       2.8902652       4.6312698       5.6647851
2.250       2.9530971       4.4894924       5.8573434
2.250       3.0159289       4.3623621       6.0625494
2.250       3.0787608       4.2239871       6.2448310
2.250       3.1415927       4.1508159       6.5200864
2.250       3.2044245       4.0574419       6.7635188
2.250       3.2672564       3.9713436       7.0170950
2.250       3.3300882       3.8697265       7.2396529
2.250       3.3929201       3.7278669       7.3765202
2.250       3.4557519       3.6670252       7.6667593
2.250       3.5185838       3.5376376       7.8070559
2.250       3.5814156       3.5102747       8.1691248
2.250       3.6442475       3.4318789       8.4144513
2.250       3.7070793       3.3540565       8.6563791
2.250       3.7699112       3.2679362       8.8702770
2.250       3.8327430       3.1800821       9.0706353
2.250       3.8955749       3.1116232       9.3190563
2.250       3.9584067       3.0890839       9.7064677
2.250       4.0212386       2.9740266       9.7970343
2.250       4.1469023       2.8833870       10.417046
2.250       4.2725660       2.7418528       10.833798
2.250       4.3982297       2.6334526       11.350879
2.250       4.5238934       2.5493649       11.957471
2.250       4.6495571       2.4513270       12.482635
2.250       4.7752208       2.3386311       12.900673
2.250       4.9008845       2.2601202       13.477993
2.250       5.0265482       2.1971299       14.136294
2.250       5.1522120       2.0645130       14.304380
2.250       5.2778757       2.0121800       14.986995
2.250       5.4035394       1.9810501       15.834366
2.250       5.5292031       1.9027751       16.294661
2.250       5.6548668       1.8494263       16.942380
2.250       5.7805305       1.7344999       16.972571
2.250       5.9061942       1.6753536       17.486380
2.250       6.0318579       1.6512012       18.357924
2.250       6.1575216       1.5611843       18.464700
2.250       6.2831853       1.5454344       19.420501
2.250       6.4088490       1.4954977       19.943259
2.250       6.5345127       1.4286784       20.195024
2.250       6.6601764       1.3856968       20.739375
2.250       6.7858401       1.3612538       21.548659
2.250       6.9115038       1.2956915       21.671527
2.250       7.0371675       1.2638973       22.313913
2.250       7.1628313       1.2274629       22.852451
2.250       7.2884950       1.1986271       23.510828
2.250       7.4141587       1.1588559       23.926839
2.250       7.5398224       1.1202842       24.326622
2.250       7.6654861       1.0873626       24.812113
2.250       7.7911498       1.0520958       25.207525
2.250       7.9168135       1.0290842       25.868568
2.250       8.0424772       1.0099974       26.617057
2.250       8.2938046      0.97203399       28.093970
2.250       8.5451320      0.88999592       28.132907
2.250       8.7964594      0.84986688       29.305213
2.250       9.0477868      0.81922357       30.739711
2.250       9.2991143      0.77936871       31.749579
2.250       9.5504417      0.74289933       32.784653
2.250       9.8017691      0.68980856       32.908815
2.250       10.053096      0.67543815       34.766054
2.250       10.304424      0.63740298       35.330965
2.250       10.555751      0.59661224       35.549203
2.250       10.807079      0.57919851       37.035877
2.250       11.058406      0.55361802       37.927838
2.250       11.309734      0.54080668       39.634139
2.250       11.561061      0.50319751       39.391436
2.250       11.812388      0.49226350       41.103713
2.250       12.063716      0.47810334       42.524119
2.250       12.315043      0.45508603       43.059758
2.250       12.566371      0.42402321       42.627462
2.250       12.817698      0.41816625       44.611759
2.250       13.069025      0.40027040       45.264043
2.250       13.320353      0.38424693       46.007417
2.250       13.571680      0.37416333       47.384067
2.250       13.823008      0.35697559       47.765730
2.250       14.074335      0.34330796       48.488393
2.250       14.325663      0.33317422       49.623317
2.250       14.576990      0.31640615       49.649942
2.250       14.828317      0.30528275       50.425258
2.250       15.079645      0.29774113       51.722848
2.250       15.330972      0.28613438       52.233530
2.250       15.582300      0.27468350       52.649891
2.250       15.833627      0.26806297       53.907392
2.250       16.084954      0.25997282       54.809736
2.250       16.587609      0.24445537       56.522482
2.250       17.090264      0.22649428       57.276150
2.250       17.592919      0.21509723       59.336069
2.250       18.095574      0.20517254       61.589484
2.250       18.598229      0.19403141       63.234930
2.250       19.100883      0.17948191       63.365271
2.250       19.603538      0.16934335       64.631136
2.250       20.106193      0.15903551       65.486822
2.250       20.608848      0.15161230       67.230419
2.250       21.111503      0.14279865       68.069380
2.250       21.614157      0.13631518       69.731564
2.250       22.116812      0.12912111       70.767702
2.250       22.619467      0.12265848       71.914246
2.250       23.122122      0.11924170       74.676076
2.250       23.624777      0.11312624       75.567795
2.250       24.127432      0.10656187       75.823766
2.250       24.630086      0.10013055       75.793975
2.250       25.132741     0.098503755       79.221421
2.250       25.635396     0.093473510       79.777221
2.250       26.138051     0.088906697       80.431160
2.250       26.640706     0.086909936       83.248586
2.250       27.143361     0.082333241       83.413495
2.250       27.646015     0.080397021       86.061290
2.250       28.148670     0.078061694       88.202700
2.250       28.651325     0.073199079       87.218780
2.250       29.153980     0.071594682       89.876173
2.250       29.656635     0.068401274       90.385768
2.250       30.159289     0.066518782       92.443816
2.250       30.661944     0.062848678       91.783682
2.250       31.164599     0.062032361       95.120298
2.250       31.667254     0.060288494       96.991998
2.250       32.169909     0.057960876       97.758535
2.250       33.175218     0.053650033       99.238827
2.250       34.180528     0.051041115       103.25872
2.250       35.185838     0.048890051       107.89329
2.250       36.191147     0.046286104       111.15473
2.250       37.196457     0.042531424       110.88809
2.250       38.201767     0.040670889       114.86938
2.250       39.207076     0.039828995       121.60823
2.250       40.212386     0.037065372       122.10070
2.250       41.217696     0.037166453       131.84768
2.250       42.223005     0.034607437       131.97362
2.250       43.228315     0.031897556       130.53669
2.250       44.233625     0.032144234       140.93892
2.250       45.238934     0.030531088       143.20218
2.250       46.244244     0.029453946       147.56617
2.250       47.249554     0.028649874       153.10385
2.250       48.254863     0.028036365       159.59351
2.250       49.260173     0.027416360       166.02284
2.250       50.265482     0.026010276       167.34964
2.250       51.270792     0.024445765       166.91062
2.250       52.276102     0.024594896       178.00198
2.250       53.281411     0.024497655       187.72493
2.250       54.286721     0.023357601       189.31252
2.250       55.292031     0.023199482       198.67178
2.250       56.297340     0.022092777       199.70282
2.250       57.302650     0.022754581       216.90183
2.250       58.307960     0.021936093       220.29928
2.250       59.313269     0.021503071       227.31408
2.250       60.318579     0.021336136       237.21347
2.250       61.323889     0.020189540       235.87708
2.250       62.329198     0.019537349       239.66825
2.250       63.334508     0.019888392       255.97122
2.250       64.339818     0.019630336       264.87286
2.250       66.350437     0.018829543       278.63868
2.250       68.361056     0.018752692       303.50103
2.250       70.371675     0.017254185       304.61997
2.250       72.382295     0.017413670       334.54737
2.250       74.392914     0.017521757       365.46234
2.250       76.403533     0.017394260       393.02172
2.250       78.414153     0.018027839       440.34927
2.250       80.424772     0.017324813       456.57101
2.250       82.435391     0.016063777       455.88892
2.250       84.446011     0.016288624       496.92641
2.250       86.456630     0.015150383       496.00812
2.250       88.467249     0.015378844       539.43799
2.250       90.477868     0.015387703       577.39251
2.250       92.488488     0.015214871       609.81986
2.250       94.499107     0.014997540       641.17031
2.250       96.509726     0.014591304       664.47344
2.250       98.520346     0.014181735       687.03268
2.250       100.53096     0.014745902       758.99890
2.250       102.54158     0.014514720       792.82802
2.250       104.55220     0.013697022       793.04160
2.250       106.56282     0.014061281       862.00998
2.250       108.57344     0.014623026       948.15279
2.250       110.58406     0.013329298       913.17735
2.250       112.59468     0.013507908       976.81422
2.250       114.60530     0.013149660       1002.7643
2.250       116.61592     0.012994421       1044.0005
2.250       118.62654     0.012951885       1095.3397
2.250       120.63716     0.013102395       1165.3711
2.250       122.64778     0.012911706       1206.7934
2.250       124.65840     0.012300879       1207.1772
2.250       126.66902     0.013193545       1358.4478
2.250       128.67964     0.012954989       1398.4173
2.250       132.70087     0.012945950       1532.5884
2.250       136.72211     0.011617505       1504.1786
2.250       140.74335     0.011891232       1679.5030
2.250       144.76459     0.011123066       1709.5500
2.250       148.78583     0.011481205       1915.7659
2.250       152.80707     0.011720469       2118.5834
2.250       156.82831     0.010869931       2124.0777
2.250       160.84954     0.011541197       2433.2157
2.250       164.87078     0.010285017       2335.1048
2.250       168.89202     0.011317925       2762.2594
2.250       172.91326     0.010879300       2849.4176
2.250       176.93450     0.010718111       3007.6414
2.250       180.95574     0.010002232       3002.5086
2.250       184.97698    0.0097770476       3134.9528
2.250       188.99821    0.0098130439       3356.1944
2.250       193.01945     0.010327541       3762.4471
2.250       197.04069    0.0092594697       3588.5925
2.250       201.06193    0.0091150963       3753.3672
2.250       205.08317    0.0085557888       3738.6979
2.250       209.10441    0.0089567729       4148.6938
2.250       213.12565    0.0090344307       4430.7596
2.250       217.14688    0.0083614029       4337.2076
2.250       221.16812    0.0080687150       4422.2392
2.250       225.18936    0.0085771741       4962.0152
2.250       229.21060    0.0082734889       5047.3456
2.250       233.23184    0.0081714473       5252.0971
2.250       237.25308    0.0075704568       5121.8624
2.250       241.27432    0.0073096214       5201.1385
2.250       245.29555    0.0071408599       5339.3674
2.250       249.31679    0.0071974646       5650.7279
2.250       253.33803    0.0069402131       5716.6847
2.250       257.35927    0.0071131875       6142.6245
2.250       265.40175    0.0059781238       5661.6954
2.250       273.44422    0.0059310910       6143.4328
2.250       281.48670    0.0056071985       6335.6304
2.250       289.52918    0.0052789217       6490.7143
2.250       297.57166    0.0063351392       8456.7036
2.250       305.61413    0.0052172660       7544.5534
2.250       313.65661    0.0047647304       7448.5533
2.250       321.69909    0.0046644756       7867.2431
2.250       329.74156    0.0049929582       9068.7885
2.250       337.78404    0.0045083909       8802.5643
2.250       345.82652    0.0047586480       9970.7705
2.250       353.86900    0.0045589161       10234.330
2.250       361.91147    0.0032255747       7746.1236
2.250       369.95395    0.0037865651       9713.1187
2.250       377.99643    0.0039496055       10806.550
2.250       386.03891    0.0036765482       10715.286
2.250       394.08138    0.0033011099       10235.004
2.250       402.12386    0.0034622919       11405.477
2.250       410.16634    0.0028388962       9924.2984
2.250       418.20881    0.0032505635       12045.046
2.250       426.25129    0.0037427425       14684.438
2.250       434.29377    0.0029820390       12374.691
2.250       442.33625    0.0030495663       13371.062
2.250       450.37872    0.0028152585       13029.331
2.250       458.42120    0.0030928510       15094.660
2.250       466.46368    0.0033790947       17374.972
2.250       474.50615    0.0024508300       13265.053
2.250       482.54863    0.0028040178       15961.522
2.250       490.59111    0.0021943211       13125.911
2.250       498.63359    0.0031114559       19542.426
2.250       506.67606    0.0027203603       17926.184
2.250       514.71854    0.0026196753       18097.858
2.000     0.015707963       1900.3860   0.00037313992
2.000     0.031415927       4498.7068    0.0070665522
2.000     0.047123890       2271.5230     0.012042338
2.000     0.062831853       1942.2326     0.024406815
2.000     0.078539816       1446.8468     0.035510964
2.000     0.094247780       1084.3560     0.045989166
2.000      0.10995574       889.19442     0.059885371
2.000      0.12566371       801.60017     0.080585639
2.000      0.14137167       578.49237     0.082804712
2.000      0.15707963       500.62737     0.098297955
2.000      0.17278760       443.44773      0.11589118
2.000      0.18849556       401.96808      0.13638456
2.000      0.20420352       351.33915      0.15156066
2.000      0.21991149       314.29827      0.16933861
2.000      0.23561945       276.21920      0.18304486
2.000      0.25132741       257.50519      0.20709796
2.000      0.26703538       221.80219      0.21396487
2.000      0.28274334       202.86716      0.23230532
2.000      0.29845130       181.74759      0.24477066
2.000      0.31415927       165.79561      0.26043114
2.000      0.32986723       152.13224      0.27663622
2.000      0.34557519       136.97317      0.28637390
2.000      0.36128316       131.34468      0.31378045
2.000      0.37699112       120.10338      0.32600094
2.000      0.39269908       111.60094      0.34238740
2.000      0.40840704       106.68773      0.36818357
2.000      0.42411501       98.712636      0.38149946
2.000      0.43982297       92.866630      0.40027980
2.000      0.45553093       88.028844      0.42154979
2.000      0.47123890       83.493937      0.44263790
2.000      0.48694686       76.876984      0.44968801
2.000      0.50265482       74.060304      0.47650264
2.000      0.51836279       70.118533      0.49477133
2.000      0.53407075       67.031535      0.51730397
2.000      0.54977871       64.463048      0.54268130
2.000      0.56548668       61.588167      0.56420207
2.000      0.58119464       59.001437      0.58681020
2.000      0.59690260       55.414986      0.59704616
2.000      0.61261057       53.440174      0.62243151
2.000      0.62831853       51.380728      0.64566927
2.000      0.64402649       49.109203      0.66457553
2.000      0.65973446       46.607997      0.67801328
2.000      0.67544242       45.887536      0.71635781
2.000      0.69115038       43.984596      0.73567929
2.000      0.70685835       42.806787      0.76591410
2.000      0.72256631       40.608825      0.77611095
2.000      0.73827427       39.819282      0.81173988
2.000      0.75398224       38.363917      0.83306050
2.000      0.76969020       37.569859      0.86787603
2.000      0.78539816       36.122520      0.88658003
2.000      0.80110613       34.932484      0.90985018
2.000      0.81681409       34.013344      0.93905115
2.000      0.83252205       32.855381      0.96042622
2.000      0.84823002       31.738648      0.98129502
2.000      0.86393798       31.218794       1.0198448
2.000      0.87964594       30.124123       1.0387436
2.000      0.89535391       29.315767       1.0659964
2.000      0.91106187       28.911046       1.1075865
2.000      0.92676983       27.934555       1.1264909
2.000      0.94247780       27.175271       1.1525440
2.000      0.95818576       26.329173       1.1734284
2.000      0.97389372       26.049491       1.2190014
2.000      0.98960169       25.240145       1.2392056
2.000       1.0053096       24.850114       1.2790814
2.000       1.0367256       24.100025       1.3604394
2.000       1.0681415       22.527254       1.3908007
2.000       1.0995574       21.799473       1.4681486
2.000       1.1309734       20.515087       1.5034907
2.000       1.1623893       19.921325       1.5850511
2.000       1.1938052       19.311646       1.6645236
2.000       1.2252211       18.470763       1.7210700
2.000       1.2566371       18.183944       1.8280494
2.000       1.2880530       17.303494       1.8732910
2.000       1.3194689       16.842919       1.9601311
2.000       1.3508848       16.313756       2.0374136
2.000       1.3823008       15.803865       2.1146632
2.000       1.4137167       15.540630       2.2244673
2.000       1.4451326       14.769045       2.2581137
2.000       1.4765485       14.578157       2.3774756
2.000       1.5079645       14.016056       2.4348344
2.000       1.5393804       13.664068       2.5251554
2.000       1.5707963       13.290765       2.6096356
2.000       1.6022123       13.145287       2.7390532
2.000       1.6336282       12.723430       2.8101797
2.000       1.6650441       12.224317       2.8587231
2.000       1.6964600       11.983805       2.9641208
2.000       1.7278760       11.809467       3.0863008
2.000       1.7592919       11.383549       3.1402314
2.000       1.7907078       11.288032       3.2836941
2.000       1.8221237       11.050033       3.3866275
2.000       1.8535397       10.909048       3.5193524
2.000       1.8849556       10.564586       3.5844795
2.000       1.9163715       10.331696       3.6836724
2.000       1.9477874       10.082800       3.7746450
2.000       1.9792034       9.9644800       3.9137778
2.000       2.0106193       9.7463718       4.0133106
2.000       2.0734512       9.3247820       4.2110497
2.000       2.1362830       8.9698348       4.4302788
2.000       2.1991149       8.7763641       4.7285570
2.000       2.2619467       8.4663822       4.9638110
2.000       2.3247786       8.0885883       5.1485836
2.000       2.3876104       7.7508265       5.3445195
2.000       2.4504423       7.4172268       5.5289829
2.000       2.5132741       7.2165823       5.8039198
2.000       2.5761060       7.2104362       6.2448639
2.000       2.6389378       6.8416892       6.3697308
2.000       2.7017697       6.6233796       6.6175141
2.000       2.7646015       6.5503365       7.0118321
2.000       2.8274334       6.3432496       7.2637219
2.000       2.8902652       6.2002741       7.5839288
2.000       2.9530971       6.0210872       7.8555818
2.000       3.0159289       5.8518712       8.1325798
2.000       3.0787608       5.7449335       8.4934299
2.000       3.1415927       5.5605826       8.7345427
2.000       3.2044245       5.4450652       9.0766059
2.000       3.2672564       5.3523405       9.4572230
2.000       3.3300882       5.1667156       9.6661165
2.000       3.3929201       5.0032304       9.9001471
2.000       3.4557519       4.9259477       10.298826
2.000       3.5185838       4.7547250       10.492992
2.000       3.5814156       4.6644483       10.855122
2.000       3.6442475       4.5615137       11.184146
2.000       3.7070793       4.4718367       11.541223
2.000       3.7699112       4.3961839       11.932720
2.000       3.8327430       4.2740932       12.191113
2.000       3.8955749       4.1679726       12.482736
2.000       3.9584067       4.1327734       12.985931
2.000       4.0212386       4.0055847       13.195192
2.000       4.1469023       3.8291337       13.833823
2.000       4.2725660       3.6150360       14.283980
2.000       4.3982297       3.5715649       15.394392
2.000       4.5238934       3.3436086       15.682770
2.000       4.6495571       3.2768978       16.686602
2.000       4.7752208       3.1194140       17.207733
2.000       4.9008845       3.0215712       18.018827
2.000       5.0265482       2.8796011       18.527301
2.000       5.1522120       2.7681569       19.179714
2.000       5.2778757       2.6720326       19.901668
2.000       5.4035394       2.5752558       20.583802
2.000       5.5292031       2.4882282       21.308265
2.000       5.6548668       2.3992982       21.979693
2.000       5.7805305       2.2921449       22.429285
2.000       5.9061942       2.2353826       23.331641
2.000       6.0318579       2.1654370       24.075156
2.000       6.1575216       2.0603530       24.368553
2.000       6.2831853       2.0026424       25.165946
2.000       6.4088490       1.9560987       26.085618
2.000       6.5345127       1.8501096       26.152146
2.000       6.6601764       1.8112859       27.109061
2.000       6.7858401       1.7827445       28.220859
2.000       6.9115038       1.6881852       28.236315
2.000       7.0371675       1.6649844       29.395043
2.000       7.1628313       1.5915258       29.630439
2.000       7.2884950       1.5439326       30.283926
2.000       7.4141587       1.5103478       31.184073
2.000       7.5398224       1.4424448       31.322240
2.000       7.6654861       1.4052116       32.064987
2.000       7.7911498       1.3640600       32.681981
2.000       7.9168135       1.3163055       33.088586
2.000       8.0424772       1.2806837       33.750612
2.000       8.2938046       1.2153762       35.127106
2.000       8.5451320       1.1274049       35.637440
2.000       8.7964594       1.0649697       36.722413
2.000       9.0477868       1.0504123       39.414600
2.000       9.2991143      0.97662829       39.785453
2.000       9.5504417      0.94073848       41.515430
2.000       9.8017691      0.89180606       42.545544
2.000       10.053096      0.85269159       43.889617
2.000       10.304424      0.81500987       45.175636
2.000       10.555751      0.76929177       45.838331
2.000       10.807079      0.72207117       46.171631
2.000       11.058406      0.70964663       48.617208
2.000       11.309734      0.66346253       48.623227
2.000       11.561061      0.64462467       50.462673
2.000       11.812388      0.61894474       51.681521
2.000       12.063716      0.58841483       52.335594
2.000       12.315043      0.55427932       52.445322
2.000       12.566371      0.54069319       54.356408
2.000       12.817698      0.52338239       55.836666
2.000       13.069025      0.49570551       56.056195
2.000       13.320353      0.48696822       58.306647
2.000       13.571680      0.45986087       58.236809
2.000       13.823008      0.43276883       57.907376
2.000       14.074335      0.42599327       60.166765
2.000       14.325663      0.40618879       60.498183
2.000       14.576990      0.39788770       62.435893
2.000       14.828317      0.38018063       62.796560
2.000       15.079645      0.36723552       63.795239
2.000       15.330972      0.35424771       64.667547
2.000       15.582300      0.33971671       65.115116
2.000       15.833627      0.32942983       66.248249
2.000       16.084954      0.32101778       67.679765
2.000       16.587609      0.30862962       71.360723
2.000       17.090264      0.27185118       68.746058
2.000       17.592919      0.25449808       70.205068
2.000       18.095574      0.25026615       75.125857
2.000       18.598229      0.23043184       75.097846
2.000       19.100883      0.21817768       77.026637
2.000       19.603538      0.20518317       78.309667
2.000       20.106193      0.19361552       79.725998
2.000       20.608848      0.18694711       82.899164
2.000       21.111503      0.17482956       83.337902
2.000       21.614157      0.16702862       85.442919
2.000       22.116812      0.16055277       87.994529
2.000       22.619467      0.15140814       88.770079
2.000       23.122122      0.14407755       90.229727
2.000       23.624777      0.13441635       89.789491
2.000       24.127432      0.13039095       92.779276
2.000       24.630086      0.12383803       93.739387
2.000       25.132741      0.11798703       94.890796
2.000       25.635396      0.11083254       94.592701
2.000       26.138051      0.10780603       97.528805
2.000       26.640706      0.10378194       99.409801
2.000       27.143361      0.10102179       102.34725
2.000       27.646015     0.097150907       103.99555
2.000       28.148670     0.091837993       103.76868
2.000       28.651325     0.090399469       107.71353
2.000       29.153980     0.084440339       106.00193
2.000       29.656635     0.083008072       109.68726
2.000       30.159289     0.078779150       109.48254
2.000       30.661944     0.075005870       109.53794
2.000       31.164599     0.074711828       114.56297
2.000       31.667254     0.071482465       115.00084
2.000       32.169909     0.068849643       116.12385
2.000       33.175218     0.063504322       117.46674
2.000       34.180528     0.060661037       122.72030
2.000       35.185838     0.055388906       122.23533
2.000       36.191147     0.052616854       126.35784
2.000       37.196457     0.051880284       135.26247
2.000       38.201767     0.047944190       135.41182
2.000       39.207076     0.046861712       143.08094
2.000       40.212386     0.042588096       140.29365
2.000       41.217696     0.041682829       147.86949
2.000       42.223005     0.040230181       153.41565
2.000       43.228315     0.038726305       158.48248
2.000       44.233625     0.036797062       161.33960
2.000       45.238934     0.034554675       162.07431
2.000       46.244244     0.033653008       168.60374
2.000       47.249554     0.033434765       178.67412
2.000       48.254863     0.030057746       171.09997
2.000       49.260173     0.029214642       176.91254
2.000       50.265482     0.028164028       181.20684
2.000       51.270792     0.028358644       193.62695
2.000       52.276102     0.026350987       190.71144
2.000       53.281411     0.025877310       198.29719
2.000       54.286721     0.025392426       205.80470
2.000       55.292031     0.025848359       221.35577
2.000       56.297340     0.024708988       223.35149
2.000       57.302650     0.024351552       232.12452
2.000       58.307960     0.024201928       243.05456
2.000       59.313269     0.022394884       236.74165
2.000       60.318579     0.023182007       257.73571
2.000       61.323889     0.021590291       252.24224
2.000       62.329198     0.021079737       258.58901
2.000       63.334508     0.021164551       272.39587
2.000       64.339818     0.021095520       284.64265
2.000       66.350437     0.020300373       300.40395
2.000       68.361056     0.018762417       303.65843
2.000       70.371675     0.019426056       342.96403
2.000       72.382295     0.017486557       335.94765
2.000       74.392914     0.018661754       389.23997
2.000       76.403533     0.018127716       409.59409
2.000       78.414153     0.017120332       418.18246
2.000       80.424772     0.018445117       486.09504
2.000       82.435391     0.017736041       503.34766
2.000       84.446011     0.016672542       508.63879
2.000       86.456630     0.016772642       549.11922
2.000       88.467249     0.016022284       562.00770
2.000       90.477868     0.015998420       600.30843
2.000       92.488488     0.014606313       585.42855
2.000       94.499107     0.016075266       687.24491
2.000       96.509726     0.014834932       675.56801
2.000       98.520346     0.015468898       749.38919
2.000       100.53096     0.014793550       761.45146
2.000       102.54158     0.015002884       819.49266
2.000       104.55220     0.014542944       842.01953
