# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.750       4.0212386       1.6929996       5.5770769
2.750       4.1469023       1.6051622       5.7991000
2.750       4.2725660       1.5329055       6.0569222
2.750       4.3982297       1.4727899       6.3481150
2.750       4.5238934       1.4393372       6.7510277
2.750       4.6495571       1.3759263       7.0064852
2.750       4.7752208       1.3338155       7.3577731
2.750       4.9008845       1.2771809       7.6163357
2.750       5.0265482       1.2370296       7.9590258
2.750       5.1522120       1.1724531       8.1235697
2.750       5.2778757       1.1419107       8.5051087
2.750       5.4035394       1.0996046       8.7890469
2.750       5.5292031       1.0815185       9.2617241
2.750       5.6548668       1.0392833       9.5207536
2.750       5.7805305       1.0297565       10.076458
2.750       5.9061942      0.97624650       10.189501
2.750       6.0318579      0.94965035       10.558137
2.750       6.1575216      0.90826683       10.742406
2.750       6.2831853      0.87851163       11.039703
2.750       6.4088490      0.87245790       11.634691
2.750       6.5345127      0.83731032       11.835765
2.750       6.6601764      0.81379281       12.179832
2.750       6.7858401      0.79213892       12.539565
2.750       6.9115038      0.77624931       12.983421
2.750       7.0371675      0.75842011       13.389790
2.750       7.1628313      0.72294517       13.459526
2.750       7.2884950      0.71112039       13.948483
2.750       7.4141587      0.70050031       14.463194
2.750       7.5398224      0.67704634       14.701850
2.750       7.6654861      0.66024969       15.065986
2.750       7.7911498      0.64920213       15.554457
2.750       7.9168135      0.63399717       15.937082
2.750       8.0424772      0.61358079       16.170056
2.750       8.2938046      0.59023780       17.059201
2.750       8.5451320      0.55130461       17.426823
2.750       8.7964594      0.52631346       18.148404
2.750       9.0477868      0.50377759       18.903237
2.750       9.2991143      0.48295495       19.674406
2.750       9.5504417      0.45915927       20.263011
2.750       9.8017691      0.43401194       20.705482
2.750       10.053096      0.42004856       21.620678
2.750       10.304424      0.40098034       22.226163
2.750       10.555751      0.38263321       22.799240
2.750       10.807079      0.36325307       23.227609
2.750       11.058406      0.35871615       24.575298
2.750       11.309734      0.34083079       24.978491
2.750       11.561061      0.32781378       25.662002
2.750       11.812388      0.31095141       25.964260
2.750       12.063716      0.29745656       26.456787
2.750       12.315043      0.28702280       27.157793
2.750       12.566371      0.27627539       27.774232
2.750       12.817698      0.26532686       28.306201
2.750       13.069025      0.25684159       29.044588
2.750       13.320353      0.25057191       30.001974
2.750       13.571680      0.23594972       29.880687
2.750       13.823008      0.22976786       30.744483
2.750       14.074335      0.21832048       30.835315
2.750       14.325663      0.21252648       31.653917
2.750       14.576990      0.20347328       31.928698
2.750       14.828317      0.19791502       32.690731
2.750       15.079645      0.19309237       33.543526
2.750       15.330972      0.18657879       34.059762
