% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.500       22.619467      0.73481064       430.81697
0.500       23.122122      0.71260653       446.27558
0.500       23.624777      0.68239528       455.83683
0.500       24.127432      0.65430498       465.56869
0.500       24.630086      0.63167974       478.15094
0.500       25.132741      0.60705921       488.22598
0.500       25.635396      0.58236939       497.03720
0.500       26.138051      0.56614837       512.17706
0.500       26.640706      0.55473936       531.36924
0.500       27.143361      0.53232247       539.30681
0.500       27.646015      0.51681679       553.22845
0.500       28.148670      0.50413463       569.62683
0.500       28.651325      0.48491182       577.78620
0.500       29.153980      0.46689102       586.11027
0.500       29.656635      0.45924928       606.85417
0.500       30.159289      0.44338076       616.18401
0.500       30.661944      0.43224016       631.23990
0.500       31.164599      0.41805189       641.03993
0.500       31.667254      0.40590142       653.01333
0.500       32.169909      0.39730724       670.11020
0.500       33.175218      0.37904205       701.13077
0.500       34.180528      0.35591294       720.02958
0.500       35.185838      0.34574674       763.01319
0.500       36.191147      0.32966220       791.67416
0.500       37.196457      0.30831419       803.83793
0.500       38.201767      0.29898978       844.45585
0.500       39.207076      0.28179453       860.39167
0.500       40.212386      0.27314792       899.80352
0.500       41.217696      0.25938690       920.17288
0.500       42.223005      0.24921933       950.38462
0.500       43.228315      0.24405092       998.74734
0.500       44.233625      0.23800196       1043.5383
0.500       45.238934      0.22679528       1063.7544
0.500       46.244244      0.21903981       1097.4035
0.500       47.249554      0.21229235       1134.4823
0.500       48.254863      0.20735686       1180.3530
0.500       49.260173      0.20096058       1216.9393
0.500       50.265482      0.19505917       1255.0071
0.500       51.270792      0.18749310       1280.1641
0.500       52.276102      0.18112018       1310.8309
0.500       53.281411      0.17650547       1352.5570
0.500       54.286721      0.17151585       1390.1298
0.500       55.292031      0.16643882       1425.3204
0.500       56.297340      0.16267172       1470.4354
0.500       57.302650      0.15879946       1513.7126
0.500       58.307960      0.15533915       1560.0364
0.500       59.313269      0.15173903       1604.0694
0.500       60.318579      0.14742542       1639.0641
0.500       61.323889      0.14115851       1649.1736
0.500       62.329198      0.14111316       1731.0611
0.500       63.334508      0.13744457       1768.9642
0.500       64.339818      0.13442316       1813.7768
0.500       66.350437      0.12743986       1885.8489
0.500       68.361056      0.12041713       1948.8788
0.500       70.371675      0.11816950       2086.2643
0.500       72.382295      0.11392166       2188.6364
0.500       74.392914      0.11261573       2348.8974
0.500       76.403533      0.10581055       2390.7796
0.500       78.414153      0.10218532       2495.9860
0.500       80.424772     0.099346671       2618.1414
0.500       82.435391     0.098022113       2781.8610
0.500       84.446011     0.092810912       2831.4357
0.500       86.456630     0.090133966       2950.8943
0.500       88.467249     0.086922357       3048.9431
0.500       90.477868     0.085004644       3189.6277
0.500       92.488488     0.081554480       3268.7456
0.500       94.499107     0.078535992       3357.5471
0.500       96.509726     0.077071596       3509.7636
0.500       98.520346     0.076027510       3683.1449
0.500       100.53096     0.073397534       3777.9071
0.500       102.54158     0.072508058       3960.5601
0.500       104.55220     0.069849341       4044.1955
0.500       106.56282     0.067847502       4159.3098
0.500       108.57344     0.066036111       4281.7624
0.500       110.58406     0.065466744       4485.0636
0.500       112.59468     0.063701997       4606.5620
0.500       114.60530     0.062804423       4789.3281
0.500       116.61592     0.061087656       4907.9173
0.500       118.62654     0.059560916       5037.0609
0.500       120.63716     0.057350975       5100.9886
0.500       122.64778     0.056993483       5326.8995
0.500       124.65840     0.055691538       5465.4267
0.500       126.66902     0.054682447       5630.2721
0.500       128.67964     0.054586597       5892.3121
0.500       132.70087     0.052206416       6180.3843
0.500       136.72211     0.048902673       6331.6826
0.500       140.74335     0.048174597       6804.1207
0.500       144.76459     0.047741023       7337.5151
0.500       148.78583     0.045700687       7625.6644
0.500       152.80707     0.042056629       7602.1254
0.500       156.82831     0.041922606       8192.0365
0.500       160.84954     0.041271831       8701.2870
0.500       164.87078     0.040025026       9087.2605
0.500       168.89202     0.038283487       9343.4905
0.500       172.91326     0.037616640       9852.2438
0.500       176.93450     0.037027474       10390.391
0.500       180.95574     0.035964865       10796.072
0.500       184.97698     0.034273895       10989.723
0.500       188.99821     0.033755313       11544.776
0.500       193.01945     0.033174874       12086.005
0.500       197.04069     0.031870269       12351.615
0.500       201.06193     0.031324594       12898.679
0.500       205.08317     0.030196586       13195.266
0.500       209.10441     0.029311279       13576.711
0.500       213.12565     0.028699232       14074.976
0.500       217.14688     0.028535986       14802.121
0.500       221.16812     0.027071968       14837.396
0.500       225.18936     0.026680982       15435.322
0.500       229.21060     0.026134655       15943.774
0.500       233.23184     0.025678189       16504.340
0.500       237.25308     0.025035645       16938.096
0.500       241.27432     0.024431304       17384.019
0.500       245.29555     0.024249814       18132.083
0.500       249.31679     0.023299802       18292.669
0.500       253.33803     0.023274425       19171.248
0.500       257.35927     0.022523943       19450.650
0.500       265.40175     0.021711605       20562.386
0.500       273.44422     0.020595186       21332.524
0.500       281.48670     0.020118760       22732.391
0.500       289.52918     0.019137327       23530.359
0.500       297.57166     0.018612185       24845.190
0.500       305.61413     0.017775701       25704.981
0.500       313.65661     0.017368552       27151.712
0.500       321.69909     0.016076359       27114.865
0.500       329.74156     0.015903859       28886.429
0.500       337.78404     0.015272991       29820.281
0.500       345.82652     0.014573998       30536.822
0.500       353.86900     0.014273159       32041.875
0.500       361.91147     0.013593627       32644.700
0.500       369.95395     0.013185937       33823.946
0.500       377.99643     0.012634576       34569.574
0.500       386.03891     0.012501013       36434.154
0.500       394.08138     0.011644593       36103.753
0.500       402.12386     0.011298246       37218.666
0.500       410.16634     0.011131786       38914.830
0.500       418.20881     0.010776197       39931.471
0.500       426.25129     0.010574644       41489.016
0.500       434.29377    0.0099722173       41382.125
0.500       442.33625    0.0097911579       42930.100
0.500       450.37872    0.0094513146       43741.742
0.500       458.42120    0.0090110847       43978.601
0.500       466.46368    0.0088862484       45692.214
0.500       474.50615    0.0083380927       45129.708
0.500       482.54863    0.0082461279       46940.055
0.500       490.59111    0.0081093648       48508.307
0.500       498.63359    0.0078024765       49005.781
0.500       506.67606    0.0076243775       50241.872
0.500       514.71854    0.0073996508       51120.009
0.750     0.062831853       1247.6054     0.015677872
0.750      0.12566371       1935.8669      0.19461457
0.750      0.18849556       752.35325      0.25526745
0.750      0.25132741       569.57383      0.45807845
0.750      0.31415927       394.29280      0.61935368
0.750      0.37699112       295.65938      0.80251890
0.750      0.43982297       231.07199      0.99598152
0.750      0.50265482       193.02926       1.2419467
0.750      0.56548668       159.21789       1.4585766
0.750      0.62831853       144.25400       1.8127493
0.750      0.69115038       131.80487       2.2045470
0.750      0.75398224       113.70073       2.4689760
0.750      0.81681409       104.56715       2.8869229
0.750      0.87964594       94.550014       3.2602850
0.750      0.94247780       87.895355       3.7277739
0.750       1.0053096       80.499476       4.1434573
0.750       1.0681415       73.996290       4.5684258
0.750       1.1309734       67.498117       4.9467394
0.750       1.1938052       66.744859       5.7529220
0.750       1.2566371       61.501482       6.1828033
0.750       1.3194689       60.265753       7.0135571
0.750       1.3823008       55.304341       7.4000921
0.750       1.4451326       52.543467       8.0336350
0.750       1.5079645       50.139392       8.7100902
0.750       1.5707963       47.179037       9.2635823
0.750       1.6336282       45.667597       10.086444
0.750       1.6964600       43.248914       10.697354
0.750       1.7592919       42.277232       11.662469
0.750       1.8221237       40.213061       12.324548
0.750       1.8849556       38.896409       13.197241
0.750       1.9477874       37.928597       14.199130
0.750       2.0106193       36.461952       15.014114
0.750       2.0734512       34.000198       15.354410
0.750       2.1362830       33.599848       16.595255
0.750       2.1991149       33.127360       17.848463
0.750       2.2619467       31.152988       18.264891
0.750       2.3247786       30.857690       19.641672
0.750       2.3876104       28.988272       19.988628
0.750       2.4504423       28.377153       21.153026
0.750       2.5132741       27.493655       22.111710
0.750       2.5761060       26.666531       23.095531
0.750       2.6389378       25.590177       23.824897
0.750       2.7017697       24.070014       24.048698
0.750       2.7646015       23.330987       24.974742
0.750       2.8274334       22.933815       26.261753
0.750       2.8902652       22.063291       26.986941
0.750       2.9530971       21.331736       27.831053
0.750       3.0159289       20.618478       28.654325
0.750       3.0787608       20.079167       29.685461
0.750       3.1415927       19.387122       30.453221
0.750       3.2044245       18.791236       31.323894
0.750       3.2672564       18.567339       32.807230
0.750       3.3300882       17.886091       33.462078
0.750       3.3929201       17.392456       34.415340
0.750       3.4557519       16.886765       35.305664
0.750       3.5185838       16.276776       35.920496
0.750       3.5814156       15.944090       37.105149
0.750       3.6442475       15.297369       37.506851
0.750       3.7070793       14.923021       38.514356
0.750       3.7699112       14.756348       40.053688
0.750       3.8327430       14.201185       40.506428
0.750       3.8955749       13.979643       41.867884
0.750       3.9584067       13.646585       42.880070
0.750       4.0212386       13.285868       43.766289
0.750       4.1469023       12.468325       45.045330
0.750       4.2725660       12.025277       47.515104
0.750       4.3982297       11.199608       48.273279
0.750       4.5238934       10.963707       51.423872
0.750       4.6495571       10.475929       53.345473
0.750       4.7752208       9.8185554       54.162442
0.750       4.9008845       9.2742599       55.306087
0.750       5.0265482       8.8270664       56.793184
0.750       5.1522120       8.5590184       59.302825
0.750       5.2778757       8.1531133       60.725514
0.750       5.4035394       7.7886042       62.253655
0.750       5.5292031       7.5052079       64.271821
0.750       5.6548668       7.2300052       66.233241
0.750       5.7805305       6.8199751       66.735379
0.750       5.9061942       6.5790715       68.668574
0.750       6.0318579       6.3264195       70.336629
0.750       6.1575216       6.1541882       72.787846
0.750       6.2831853       5.9916324       75.293074
0.750       6.4088490       5.6924559       75.911934
0.750       6.5345127       5.5184819       78.006269
0.750       6.6601764       5.3506657       80.082067
0.750       6.7858401       5.0881187       80.544958
0.750       6.9115038       4.8878078       81.752688
0.750       7.0371675       4.6806593       82.636319
0.750       7.1628313       4.6578504       86.718140
0.750       7.2884950       4.5106977       88.476423
0.750       7.4141587       4.3529507       89.875152
0.750       7.5398224       4.2106786       91.433575
0.750       7.6654861       4.0846322       93.205666
0.750       7.7911498       3.9571655       94.811089
0.750       7.9168135       3.7911993       95.301145
0.750       8.0424772       3.6765280       96.889708
0.750       8.2938046       3.4966452       101.06091
0.750       8.5451320       3.3469734       105.79834
0.750       8.7964594       3.1193927       107.56328
0.750       9.0477868       2.9002261       108.82513
0.750       9.2991143       2.7751116       113.05127
0.750       9.5504417       2.5736883       113.57862
0.750       9.8017691       2.5199516       120.21976
0.750       10.053096       2.4242267       124.77944
0.750       10.304424       2.2448619       124.43170
0.750       10.555751       2.2217516       132.38330
0.750       10.807079       2.1121548       135.05819
0.750       11.058406       1.9832807       135.87265
0.750       11.309734       1.9323534       141.61652
0.750       11.561061       1.8511027       144.90849
0.750       11.812388       1.7723802       147.99270
0.750       12.063716       1.7183986       152.84015
0.750       12.315043       1.6199259       153.27567
0.750       12.566371       1.5816715       159.00696
0.750       12.817698       1.5038446       160.43655
0.750       13.069025       1.4681951       166.02888
0.750       13.320353       1.4109520       168.93891
0.750       13.571680       1.3568707       171.83419
0.750       13.823008       1.3185173       176.42647
0.750       14.074335       1.2676826       179.04593
0.750       14.325663       1.2466531       185.67781
0.750       14.576990       1.1882678       186.46105
0.750       14.828317       1.1411951       188.49757
0.750       15.079645       1.1107629       192.95897
0.750       15.330972       1.0955665       199.99452
0.750       15.582300       1.0584707       202.88211
0.750       15.833627       1.0431460       209.77638
0.750       16.084954      0.98971129       208.65956
0.750       16.587609      0.93998479       217.34140
0.750       17.090264      0.88483789       223.75888
0.750       17.592919      0.83371119       229.98504
0.750       18.095574      0.78469116       235.55162
0.750       18.598229      0.74671646       243.35525
0.750       19.100883      0.71189029       251.32963
0.750       19.603538      0.69249193       264.29464
0.750       20.106193      0.64323011       264.86597
0.750       20.608848      0.60984058       270.42555
0.750       21.111503      0.60230827       287.10881
0.750       21.614157      0.56994918       291.55556
0.750       22.116812      0.55279341       302.97076
0.750       22.619467      0.52282553       306.53083
0.750       23.122122      0.50319379       315.12916
0.750       23.624777      0.48374029       323.13624
0.750       24.127432      0.46204632       328.76763
0.750       24.630086      0.45251169       342.52941
0.750       25.132741      0.43903467       353.09263
0.750       25.635396      0.41685781       355.77735
0.750       26.138051      0.40386447       365.36379
0.750       26.640706      0.39262836       376.08767
0.750       27.143361      0.37603796       380.97176
0.750       27.646015      0.36247140       388.00886
0.750       28.148670      0.35919621       405.85944
0.750       28.651325      0.35022623       417.30449
0.750       29.153980      0.33472047       420.19035
0.750       29.656635      0.32342255       427.37209
0.750       30.159289      0.31807007       442.03471
0.750       30.661944      0.31275910       456.75077
0.750       31.164599      0.29643997       454.56045
0.750       31.667254      0.29687266       477.60809
0.750       32.169909      0.28604886       482.45850
0.750       33.175218      0.27428530       507.35759
0.750       34.180528      0.25585872       517.61493
0.750       35.185838      0.24283808       535.90861
0.750       36.191147      0.23356173       560.89167
0.750       37.196457      0.22312548       581.73360
0.750       38.201767      0.21579381       609.48016
0.750       39.207076      0.20562032       627.81207
0.750       40.212386      0.19904558       655.69567
0.750       41.217696      0.18805317       667.11704
0.750       42.223005      0.18398980       701.63529
0.750       43.228315      0.17755644       726.62713
0.750       44.233625      0.16848656       738.74253
0.750       45.238934      0.16599201       778.56441
0.750       46.244244      0.16053537       804.29254
0.750       47.249554      0.15428112       824.47251
0.750       48.254863      0.15060522       857.30144
0.750       49.260173      0.14535779       880.23042
0.750       50.265482      0.14320121       921.35397
0.750       51.270792      0.13717833       936.62522
0.750       52.276102      0.13279166       961.06028
0.750       53.281411      0.12822065       982.55169
0.750       54.286721      0.12612938       1022.2741
0.750       55.292031      0.12279747       1051.5921
0.750       56.297340      0.11933476       1078.7005
0.750       57.302650      0.11408875       1087.5199
0.750       58.307960      0.11250409       1129.8534
0.750       59.313269      0.10912902       1153.6288
0.750       60.318579      0.10750295       1195.2092
0.750       61.323889      0.10489881       1225.5467
0.750       62.329198      0.10296000       1263.0292
0.750       63.334508     0.098608968       1269.1352
0.750       64.339818     0.097633865       1317.3774
0.750       66.350437     0.095244532       1409.4240
0.750       68.361056     0.090882555       1470.8794
0.750       70.371675     0.085114260       1502.6792
0.750       72.382295     0.082026179       1575.8678
0.750       74.392914     0.080584917       1680.8104
0.750       76.403533     0.077150468       1743.2078
0.750       78.414153     0.073926619       1805.7369
0.750       80.424772     0.072498210       1910.5880
0.750       82.435391     0.068229723       1936.3550
0.750       84.446011     0.066941700       2042.2289
0.750       86.456630     0.064618394       2115.5404
0.750       88.467249     0.062915404       2206.8602
0.750       90.477868     0.061386435       2303.4021
0.750       92.488488     0.059702619       2392.9117
0.750       94.499107     0.057456732       2456.3729
0.750       96.509726     0.056110999       2555.2389
0.750       98.520346     0.055288854       2678.4629
0.750       100.53096     0.052972626       2726.5993
0.750       102.54158     0.051507857       2813.4798
0.750       104.55220     0.051283123       2969.2331
0.750       106.56282     0.049936049       3061.2696
0.750       108.57344     0.047887102       3104.9859
0.750       110.58406     0.047185314       3232.6204
0.750       112.59468     0.046852018       3388.0685
0.750       114.60530     0.045334147       3457.0831
0.750       116.61592     0.044297243       3558.9384
0.750       118.62654     0.043664572       3692.7086
0.750       120.63716     0.042288103       3761.2462
0.750       122.64778     0.041566755       3885.0394
0.750       124.65840     0.040854009       4009.3091
0.750       126.66902     0.039618685       4079.2611
0.750       128.67964     0.038866455       4195.4124
0.750       132.70087     0.037975756       4495.7073
0.750       136.72211     0.036105861       4674.8130
0.750       140.74335     0.035352082       4993.0845
0.750       144.76459     0.033705482       5180.3349
0.750       148.78583     0.032443063       5413.4834
0.750       152.80707     0.031815069       5750.8686
0.750       156.82831     0.030220703       5905.3844
0.750       160.84954     0.030467652       6423.4559
0.750       164.87078     0.028703679       6516.8679
0.750       168.89202     0.027844100       6795.6474
0.750       172.91326     0.026581843       6962.0999
0.750       176.93450     0.026210823       7355.0982
0.750       180.95574     0.025154196       7550.8836
0.750       184.97698     0.024433945       7834.6007
0.750       188.99821     0.023899989       8174.1210
0.750       193.01945     0.023762950       8657.1283
0.750       197.04069     0.022761866       8821.5700
0.750       201.06193     0.022144838       9118.6871
0.750       205.08317     0.021570267       9425.7484
0.750       209.10441     0.021297853       9864.9670
0.750       213.12565     0.021035967       10316.678
0.750       217.14688     0.020071887       10411.643
0.750       221.16812     0.019541034       10709.899
0.750       225.18936     0.019104014       11051.940
0.750       229.21060     0.018596070       11344.766
0.750       233.23184     0.018415365       11836.249
0.750       237.25308     0.017882740       12098.733
0.750       241.27432     0.017362346       12354.124
0.750       245.29555     0.016877251       12619.467
0.750       249.31679     0.016753299       13153.012
0.750       253.33803     0.016268283       13400.258
0.750       257.35927     0.015997032       13814.307
0.750       265.40175     0.015279185       14470.442
0.750       273.44422     0.014975429       15511.572
0.750       281.48670     0.014191959       16035.638
0.750       289.52918     0.013054743       16051.499
0.750       297.57166     0.012662842       16903.480
0.750       305.61413     0.012085656       17476.754
0.750       313.65661     0.012047629       18833.680
0.750       321.69909     0.011482992       19367.556
0.750       329.74156     0.011331854       20582.224
0.750       337.78404     0.010771375       21030.946
0.750       345.82652     0.010300448       21582.475
0.750       353.86900     0.010057680       22578.528
0.750       361.91147    0.0095437534       22919.045
0.750       369.95395    0.0091631483       23504.877
0.750       377.99643    0.0087969453       24069.398
0.750       386.03891    0.0087576746       25524.209
0.750       394.08138    0.0080872054       25074.165
0.750       402.12386    0.0079687275       26250.572
0.750       410.16634    0.0076646821       26794.425
0.750       418.20881    0.0073431299       27210.155
0.750       426.25129    0.0069728649       27357.640
0.750       434.29377    0.0069942821       29024.463
0.750       442.33625    0.0064872123       28443.691
0.750       450.37872    0.0065864296       30482.733
0.750       458.42120    0.0062439680       30473.687
0.750       466.46368    0.0060504866       31111.006
0.750       474.50615    0.0057430258       31083.977
0.750       482.54863    0.0056148511       31961.839
0.750       490.59111    0.0053345239       31909.863
0.750       498.63359    0.0052734479       33121.462
0.750       506.67606    0.0050425715       33228.710
0.750       514.71854    0.0048482481       33493.808
1.000     0.062831853       1013.4598     0.012735511
1.000      0.12566371       1572.3833      0.15807321
1.000      0.18849556       604.63787      0.20514879
1.000      0.25132741       449.84813      0.36178933
1.000      0.31415927       305.99492      0.48065570
1.000      0.37699112       228.55513      0.62037543
1.000      0.43982297       175.65413      0.75711588
1.000      0.50265482       143.94819      0.92616004
1.000      0.56548668       117.80177       1.0791683
1.000      0.62831853       106.60253       1.3396069
1.000      0.69115038       96.934970       1.6213187
1.000      0.75398224       81.235388       1.7640011
1.000      0.81681409       74.960797       2.0695414
1.000      0.87964594       66.717361       2.3005561
1.000      0.94247780       61.820681       2.6219079
1.000       1.0053096       56.472355       2.9067368
1.000       1.0681415       51.592634       3.1852559
1.000       1.1309734       47.237750       3.4619164
1.000       1.1938052       46.532755       4.0107855
1.000       1.2566371       42.832727       4.3060154
1.000       1.3194689       41.995239       4.8872866
1.000       1.3823008       38.206514       5.1122881
1.000       1.4451326       35.707818       5.4595479
1.000       1.5079645       35.034179       6.0860503
1.000       1.5707963       32.357006       6.3532833
1.000       1.6336282       31.221786       6.8958475
1.000       1.6964600       29.787224       7.3676872
1.000       1.7592919       28.698156       7.9165862
1.000       1.8221237       27.521325       8.4347691
1.000       1.8849556       26.734914       9.0709427
1.000       1.9477874       25.987717       9.7288851
1.000       2.0106193       25.094703       10.333367
1.000       2.0734512       23.415637       10.574447
1.000       2.1362830       23.140450       11.429268
1.000       2.1991149       22.207290       11.964913
1.000       2.2619467       21.232288       12.448418
1.000       2.3247786       20.528186       13.066690
1.000       2.3876104       19.566598       13.491989
1.000       2.4504423       19.201276       14.313103
1.000       2.5132741       18.181496       14.622426
1.000       2.5761060       17.826730       15.439496
1.000       2.6389378       16.956948       15.787212
1.000       2.7017697       16.448420       16.433854
1.000       2.7646015       16.133909       17.270603
1.000       2.8274334       15.399378       17.633989
1.000       2.8902652       15.098666       18.468088
1.000       2.9530971       15.031125       19.610782
1.000       3.0159289       14.395222       20.005617
1.000       3.0787608       14.143083       20.909430
1.000       3.1415927       13.731836       21.569918
1.000       3.2044245       13.209850       22.020048
1.000       3.2672564       12.830473       22.670576
1.000       3.3300882       12.347692       23.100600
1.000       3.3929201       11.994383       23.733897
1.000       3.4557519       11.606653       24.266376
1.000       3.5185838       11.290026       24.915460
1.000       3.5814156       11.137635       25.919547
1.000       3.6442475       10.846329       26.593569
1.000       3.7070793       10.529833       27.176116
1.000       3.7699112       10.201901       27.691387
1.000       3.8327430       9.9196893       28.294201
1.000       3.8955749       9.7304016       29.141755
1.000       3.9584067       9.4119530       29.574081
1.000       4.0212386       9.2833097       30.581066
1.000       4.1469023       8.7445310       31.592078
1.000       4.2725660       8.4555023       33.409964
1.000       4.3982297       8.0965638       34.898337
1.000       4.5238934       7.7834862       36.507451
1.000       4.6495571       7.2992027       37.168963
1.000       4.7752208       6.9998869       38.613722
1.000       4.9008845       6.6813986       39.843828
1.000       5.0265482       6.3790638       41.042780
1.000       5.1522120       6.1499954       42.611440
1.000       5.2778757       5.8309206       43.429502
1.000       5.4035394       5.5706567       44.525788
1.000       5.5292031       5.4689158       46.833770
1.000       5.6548668       5.2145878       47.770235
1.000       5.7805305       4.9638349       48.572524
1.000       5.9061942       4.7783009       49.873164
1.000       6.0318579       4.6094302       51.247278
1.000       6.1575216       4.4217514       52.297678
1.000       6.2831853       4.2593177       53.524164
1.000       6.4088490       4.1208038       54.953116
1.000       6.5345127       3.9707828       56.128833
1.000       6.6601764       3.7718116       56.451756
1.000       6.7858401       3.6808463       58.267827
1.000       6.9115038       3.6339610       60.781047
1.000       7.0371675       3.4697140       61.257267
1.000       7.1628313       3.3125404       61.671655
1.000       7.2884950       3.2492377       63.733139
1.000       7.4141587       3.1009473       64.025102
1.000       7.5398224       3.0535720       66.307364
1.000       7.6654861       2.9614768       67.576812
1.000       7.7911498       2.8645705       68.633230
1.000       7.9168135       2.8021020       70.437743
1.000       8.0424772       2.7034425       71.245414
1.000       8.2938046       2.5436064       73.515949
1.000       8.5451320       2.3477657       74.213232
1.000       8.7964594       2.2615968       77.984655
1.000       9.0477868       2.1239113       79.695483
1.000       9.2991143       2.0163127       82.139660
1.000       9.5504417       1.9501237       86.060286
1.000       9.8017691       1.8464140       88.087186
1.000       10.053096       1.7345726       89.281669
1.000       10.304424       1.6705943       92.600303
1.000       10.555751       1.5574926       92.803359
1.000       10.807079       1.5269169       97.636140
1.000       11.058406       1.4587073       99.934632
1.000       11.309734       1.3732163       100.63900
1.000       11.561061       1.3329317       104.34490
1.000       11.812388       1.2822888       107.07036
1.000       12.063716       1.2306324       109.45659
1.000       12.315043       1.1934123       112.91940
1.000       12.566371       1.1246236       113.05949
1.000       12.817698       1.0907332       116.36407
1.000       13.069025       1.0593269       119.79257
1.000       13.320353       1.0349756       123.92176
1.000       13.571680      0.99039120       125.42320
1.000       13.823008      0.95022655       127.14669
1.000       14.074335      0.92094193       130.07270
1.000       14.325663      0.89955763       133.98106
1.000       14.576990      0.86696074       136.04208
1.000       14.828317      0.83508116       137.93503
1.000       15.079645      0.81000636       140.71229
1.000       15.330972      0.78925654       144.07795
1.000       15.582300      0.76156241       145.97229
1.000       15.833627      0.73365551       147.53792
1.000       16.084954      0.71962064       151.71669
1.000       16.587609      0.69237881       160.09044
1.000       17.090264      0.65637148       165.98402
1.000       17.592919      0.60816900       167.76766
1.000       18.095574      0.57729927       173.29592
1.000       18.598229      0.53889937       175.62756
1.000       19.100883      0.52153296       184.12484
1.000       19.603538      0.50386177       192.30256
1.000       20.106193      0.48068960       197.93588
1.000       20.608848      0.45341534       201.06089
1.000       21.111503      0.42704059       203.56207
1.000       21.614157      0.41295020       211.24326
1.000       22.116812      0.40049738       219.50152
1.000       22.619467      0.38689876       226.83742
1.000       23.122122      0.36778728       230.32974
1.000       23.624777      0.35680696       238.34537
1.000       24.127432      0.34251431       243.71500
1.000       24.630086      0.33463249       253.30057
1.000       25.132741      0.32159395       258.64120
1.000       25.635396      0.30956742       264.20778
1.000       26.138051      0.30037569       271.74067
1.000       26.640706      0.29081102       278.55971
1.000       27.143361      0.28128169       284.97225
1.000       27.646015      0.27565512       295.07605
1.000       28.148670      0.26245959       296.55575
1.000       28.651325      0.25665956       305.81715
1.000       29.153980      0.24648758       309.42746
1.000       29.656635      0.24174345       319.44093
1.000       30.159289      0.23380085       324.92241
1.000       30.661944      0.23038385       336.45065
1.000       31.164599      0.22263554       341.38890
1.000       31.667254      0.21314905       342.91373
1.000       32.169909      0.20926525       352.95298
1.000       33.175218      0.19948367       368.99373
1.000       34.180528      0.18707735       378.46680
1.000       35.185838      0.18099269       399.42476
1.000       36.191147      0.17414394       418.20159
1.000       37.196457      0.16422496       428.16794
1.000       38.201767      0.15801121       446.28110
1.000       39.207076      0.15455594       471.89931
1.000       40.212386      0.14542079       479.04497
1.000       41.217696      0.13744350       487.57968
1.000       42.223005      0.13492759       514.53917
1.000       43.228315      0.13170452       538.98400
1.000       44.233625      0.12438614       545.38078
1.000       45.238934      0.12176023       571.10087
1.000       46.244244      0.11801395       591.25750
1.000       47.249554      0.11234383       600.36120
1.000       48.254863      0.11023596       627.50443
1.000       49.260173      0.10628281       643.60746
1.000       50.265482      0.10312694       663.51686
1.000       51.270792     0.099398730       678.67394
1.000       52.276102     0.096057054       695.19895
1.000       53.281411     0.094113549       721.18979
1.000       54.286721     0.090731596       735.37632
1.000       55.292031     0.089777447       768.82082
1.000       56.297340     0.084769607       766.25631
1.000       57.302650     0.084505370       805.52437
1.000       58.307960     0.083100697       834.56171
1.000       59.313269     0.080734455       853.46313
1.000       60.318579     0.078573699       873.57613
1.000       61.323889     0.076550745       894.35253
1.000       62.329198     0.074717592       916.57446
1.000       63.334508     0.073100909       940.83667
1.000       64.339818     0.071859385       969.60139
1.000       66.350437     0.068872464       1019.1714
1.000       68.361056     0.065692049       1063.1863
1.000       70.371675     0.064433190       1137.5580
1.000       72.382295     0.060487325       1162.0684
1.000       74.392914     0.058326804       1216.5589
1.000       76.403533     0.057702182       1303.7755
1.000       78.414153     0.054130791       1322.2026
1.000       80.424772     0.052269187       1377.4807
1.000       82.435391     0.051685780       1466.8390
1.000       84.446011     0.049026971       1495.6939
1.000       86.456630     0.047000148       1538.7370
1.000       88.467249     0.045466650       1594.8167
1.000       90.477868     0.044283680       1661.6557
1.000       92.488488     0.043282983       1734.8042
1.000       94.499107     0.042474192       1815.8438
1.000       96.509726     0.040889159       1862.0515
1.000       98.520346     0.039582470       1917.5687
1.000       100.53096     0.038513438       1982.3581
1.000       102.54158     0.037704187       2059.4910
1.000       104.55220     0.036254944       2099.1191
1.000       106.56282     0.035977747       2205.5727
1.000       108.57344     0.034838663       2258.9289
1.000       110.58406     0.034110523       2336.8791
1.000       112.59468     0.033783956       2443.0614
1.000       114.60530     0.033574448       2560.3141
1.000       116.61592     0.032107012       2579.5483
1.000       118.62654     0.031537526       2667.1255
1.000       120.63716     0.030555289       2717.6901
1.000       122.64778     0.030154186       2818.3629
1.000       124.65840     0.029171601       2862.8272
1.000       126.66902     0.029012823       2987.2491
1.000       128.67964     0.028585431       3085.6344
1.000       132.70087     0.027910422       3304.1367
1.000       136.72211     0.025981420       3363.9492
1.000       140.74335     0.024720465       3491.4880
1.000       144.76459     0.024383747       3747.6389
1.000       148.78583     0.023839382       3977.8642
1.000       152.80707     0.022602850       4085.6747
1.000       156.82831     0.022323677       4362.2378
1.000       160.84954     0.021002521       4427.9345
1.000       164.87078     0.020697589       4699.1697
1.000       168.89202     0.019789924       4829.9406
1.000       172.91326     0.019343708       5066.3463
1.000       176.93450     0.019066297       5350.2510
1.000       180.95574     0.018591636       5580.9088
1.000       184.97698     0.017672309       5666.5221
1.000       188.99821     0.017133914       5860.0313
1.000       193.01945     0.016638100       6061.4598
1.000       197.04069     0.016453350       6376.6469
1.000       201.06193     0.015916445       6553.9916
1.000       205.08317     0.015576858       6806.7558
1.000       209.10441     0.015040750       6966.7354
