# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.250       49.260173     0.026563045       160.85550
2.250       50.265482     0.025651595       165.04190
2.250       51.270792     0.024791197       169.26916
2.250       52.276102     0.023282748       168.50550
2.250       53.281411     0.023566669       180.59080
2.250       54.286721     0.022646802       183.55151
2.250       55.292031     0.021610920       185.06792
2.250       56.297340     0.021555403       194.84534
2.250       57.302650     0.021710307       206.94757
2.250       58.307960     0.021178546       212.69140
2.250       59.313269     0.020329640       214.90946
2.250       60.318579     0.020475939       227.64986
2.250       61.323889     0.020584165       240.48754
2.250       62.329198     0.019451354       238.61333
2.250       63.334508     0.019382482       249.45996
2.250       64.339818     0.019070913       257.32455
2.250       66.350437     0.017661563       261.35497
2.250       68.361056     0.018125043       293.34290
2.250       70.371675     0.017977355       317.38744
2.250       72.382295     0.017505202       336.30585
2.250       74.392914     0.016845800       351.36347
2.250       76.403533     0.017121228       386.85259
2.250       78.414153     0.016260196       397.17271
2.250       80.424772     0.016032989       422.52681
2.250       82.435391     0.016276977       461.93952
2.250       84.446011     0.015756197       480.68334
2.250       86.456630     0.016082857       526.53635
2.250       88.467249     0.015355170       538.60756
2.250       90.477868     0.014663372       550.21342
2.250       92.488488     0.015742648       630.97344
2.250       94.499107     0.015049092       643.37425
2.250       96.509726     0.015842913       721.47046
2.250       98.520346     0.014536456       704.21714
2.250       100.53096     0.014715026       757.40968
2.250       102.54158     0.014398540       786.48201
2.250       104.55220     0.014134982       818.39898
2.250       106.56282     0.014110418       865.02225
2.250       108.57344     0.013302368       862.52172
2.250       110.58406     0.014076928       964.39679
2.250       112.59468     0.013575330       981.68981
2.250       114.60530     0.013418776       1023.2866
2.250       116.61592     0.013613564       1093.7438
2.250       118.62654     0.013451962       1137.6311
2.250       120.63716     0.013074777       1162.9146
2.250       122.64778     0.012437269       1162.4501
2.250       124.65840     0.013284784       1303.7351
2.250       126.66902     0.012646324       1302.1042
2.250       128.67964     0.012822961       1384.1656
2.250       132.70087     0.012207959       1445.2223
2.250       136.72211     0.011632455       1506.1143
2.250       140.74335     0.012269596       1732.9426
2.250       144.76459     0.011801683       1813.8494
2.250       148.78583     0.011212435       1870.9187
2.250       152.80707     0.010830519       1957.7167
2.250       156.82831     0.011494469       2246.1178
2.250       160.84954     0.011278459       2377.8231
2.250       164.87078    0.0099676883       2263.0586
2.250       168.89202     0.010445184       2549.2577
2.250       172.91326    0.0097720172       2559.4071
2.250       176.93450     0.010147294       2847.4627
2.250       180.95574    0.0096092030       2884.5276
2.250       184.97698     0.010560773       3386.2499
2.250       188.99821    0.0090437429       3093.0829
2.250       193.01945    0.0086709512       3158.9317
2.250       197.04069    0.0099170062       3843.4268
2.250       201.06193    0.0093452724       3848.1480
2.250       205.08317    0.0093515653       4086.4353
2.250       209.10441    0.0086241462       3994.6242
2.250       213.12565    0.0087978627       4314.7395
2.250       217.14688    0.0083746975       4344.1038
2.250       221.16812    0.0074867192       4103.2634
2.250       225.18936    0.0078292611       4529.3371
2.250       229.21060    0.0081254934       4957.0591
2.250       233.23184    0.0074798634       4807.5901
2.250       237.25308    0.0079678452       5390.7192
2.250       241.27432    0.0081044637       5766.7061
2.250       245.29555    0.0077045824       5760.8742
2.250       249.31679    0.0073088163       5738.1500
2.250       253.33803    0.0068781477       5665.5612
2.250       257.35927    0.0065244168       5634.1889
2.250       265.40175    0.0066296843       6278.7681
2.250       273.44422    0.0061821514       6403.4815
2.250       281.48670    0.0066847461       7553.1624
2.250       289.52918    0.0060324508       7417.2184
2.250       297.57166    0.0051660831       6896.1442
2.250       305.61413    0.0050152417       7252.4113
2.250       313.65661    0.0053291652       8330.9164
2.250       321.69909    0.0045076361       7602.7131
2.250       329.74156    0.0047012594       8538.9714
2.250       337.78404    0.0040761904       7958.6995
2.250       345.82652    0.0042683116       8943.3713
2.250       353.86900    0.0046796295       10505.320
2.250       361.91147    0.0043244471       10385.033
2.250       369.95395    0.0040810131       10468.423
2.250       377.99643    0.0035685135       9763.8407
2.250       386.03891    0.0032309797       9416.6779
2.250       394.08138    0.0030713783       9522.7267
2.250       402.12386    0.0035786880       11788.909
2.250       410.16634    0.0037468079       13098.203
2.250       418.20881    0.0029632578       10980.427
2.250       426.25129    0.0027195322       10669.930
2.250       434.29377    0.0024595242       10206.390
2.250       442.33625    0.0031088316       13630.916
2.250       450.37872    0.0027818084       12874.521
2.250       458.42120    0.0027931528       13631.983
2.250       466.46368    0.0029468576       15152.451
2.250       474.50615    0.0026583624       14388.317
2.250       482.54863    0.0035825452       20393.192
2.250       490.59111    0.0028007253       16753.278
2.250       498.63359    0.0026061137       16368.474
2.250       506.67606    0.0025774595       16984.520
2.250       514.71854    0.0031835332       21993.233
2.000     0.015707963       1849.5427   0.00036315685
2.000     0.031415927       4355.1208    0.0068410077
2.000     0.047123890       2194.4213     0.011633588
2.000     0.062831853       1874.7058     0.023558248
2.000     0.078539816       1393.8481     0.034210179
2.000     0.094247780       1043.2344     0.044245137
2.000      0.10995574       855.81933     0.057637628
2.000      0.12566371       771.60416     0.077570111
2.000      0.14137167       555.74433     0.079548585
2.000      0.15707963       480.62017     0.094369551
2.000      0.17278760       425.95803      0.11132040
2.000      0.18849556       386.09439      0.13099874
2.000      0.20420352       337.03208      0.14538888
2.000      0.21991149       301.42993      0.16240536
2.000      0.23561945       264.98171      0.17559800
2.000      0.25132741       246.89660      0.19856603
2.000      0.26703538       212.50890      0.20499996
2.000      0.28274334       194.25191      0.22243990
2.000      0.29845130       174.07314      0.23443501
2.000      0.31415927       158.69820      0.24928256
2.000      0.32986723       145.56087      0.26468689
2.000      0.34557519       131.07052      0.27403307
2.000      0.36128316       125.62726      0.30012162
2.000      0.37699112       114.79831      0.31160120
2.000      0.39269908       106.68680      0.32731101
2.000      0.40840704       101.95418      0.35184791
2.000      0.42411501       94.330622      0.36456408
2.000      0.43982297       88.742838      0.38250516
2.000      0.45553093       84.064046      0.40256329
2.000      0.47123890       79.707096      0.42256219
2.000      0.48694686       73.378165      0.42922185
2.000      0.50265482       70.676172      0.45472920
2.000      0.51836279       66.891071      0.47199767
2.000      0.53407075       63.930989      0.49337605
2.000      0.54977871       61.459551      0.51739640
2.000      0.56548668       58.727087      0.53799204
2.000      0.58119464       56.207892      0.55902645
2.000      0.59690260       52.809484      0.56897424
2.000      0.61261057       50.899242      0.59283663
2.000      0.62831853       48.923187      0.61478690
2.000      0.64402649       46.754796      0.63271427
2.000      0.65973446       44.356191      0.64525593
2.000      0.67544242       43.668071      0.68170937
2.000      0.69115038       41.845330      0.69989827
2.000      0.70685835       40.734979      0.72884457
2.000      0.72256631       38.610974      0.73792826
2.000      0.73827427       37.865564      0.77191218
2.000      0.75398224       36.473448      0.79200955
2.000      0.76969020       35.710119      0.82491543
2.000      0.78539816       34.327423      0.84252172
2.000      0.80110613       33.183830      0.86430480
2.000      0.81681409       32.308658      0.89198764
2.000      0.83252205       31.203956      0.91215188
2.000      0.84823002       30.140677      0.93188898
2.000      0.86393798       29.638212      0.96821087
2.000      0.87964594       28.597107      0.98608890
2.000      0.89535391       27.817563       1.0115178
2.000      0.91106187       27.430017       1.0508481
2.000      0.92676983       26.499708       1.0686291
2.000      0.94247780       25.767804       1.0928512
2.000      0.95818576       24.962070       1.1124999
2.000      0.97389372       24.698930       1.1558011
2.000      0.98960169       23.930675       1.1749151
2.000       1.0053096       23.549289       1.2121256
2.000       1.0367256       22.832431       1.2888841
2.000       1.0681415       21.318700       1.3161863
2.000       1.0995574       20.638471       1.3899575
2.000       1.1309734       19.407121       1.4222911
2.000       1.1623893       18.840367       1.4990441
2.000       1.1938052       18.257403       1.5736555
2.000       1.2252211       17.470252       1.6278443
2.000       1.2566371       17.185498       1.7276747
2.000       1.2880530       16.348186       1.7698686
2.000       1.3194689       15.904751       1.8509498
2.000       1.3508848       15.414353       1.9250878
2.000       1.3823008       14.921756       1.9966312
2.000       1.4137167       14.678469       2.1010587
2.000       1.4451326       13.937650       2.1309974
2.000       1.4765485       13.741018       2.2409511
2.000       1.5079645       13.221645       2.2968313
2.000       1.5393804       12.880535       2.3803566
2.000       1.5707963       12.533430       2.4609332
2.000       1.6022123       12.387464       2.5811474
2.000       1.6336282       11.985906       2.6472855
2.000       1.6650441       11.524362       2.6950348
2.000       1.6964600       11.292887       2.7932263
2.000       1.7278760       11.126444       2.9077986
2.000       1.7592919       10.722960       2.9580033
2.000       1.7907078       10.632493       3.0929972
2.000       1.8221237       10.406219       3.1893107
2.000       1.8535397       10.265547       3.3117535
2.000       1.8849556       9.9459753       3.3745899
2.000       1.9163715       9.7341013       3.4706055
2.000       1.9477874       9.4881870       3.5520427
2.000       1.9792034       9.3683926       3.6796508
2.000       2.0106193       9.1743059       3.7777483
2.000       2.0734512       8.7673057       3.9592948
2.000       2.1362830       8.4318643       4.1645706
2.000       2.1991149       8.2487726       4.4442996
2.000       2.2619467       7.9528760       4.6627441
2.000       2.3247786       7.6037698       4.8399848
2.000       2.3876104       7.2823088       5.0214570
2.000       2.4504423       6.9577170       5.1864530
2.000       2.5132741       6.7863044       5.4578698
2.000       2.5761060       6.7785704       5.8708306
2.000       2.6389378       6.4254763       5.9822294
2.000       2.7017697       6.2225972       6.2170866
2.000       2.7646015       6.1490782       6.5823036
2.000       2.8274334       5.9661765       6.8319315
2.000       2.8902652       5.8270556       7.1274228
2.000       2.9530971       5.6598114       7.3842331
2.000       3.0159289       5.4964611       7.6386522
2.000       3.0787608       5.3934002       7.9737158
2.000       3.1415927       5.2280113       8.2121410
2.000       3.2044245       5.1208170       8.5361030
2.000       3.2672564       5.0326378       8.8923300
2.000       3.3300882       4.8631302       9.0981559
2.000       3.3929201       4.7028484       9.3057658
2.000       3.4557519       4.6312148       9.6826192
2.000       3.5185838       4.4721061       9.8692930
2.000       3.5814156       4.3897861       10.215927
2.000       3.6442475       4.2887911       10.515471
2.000       3.7070793       4.2111224       10.868354
2.000       3.7699112       4.1367783       11.228606
2.000       3.8327430       4.0228071       11.474363
2.000       3.8955749       3.9244679       11.753460
2.000       3.9584067       3.8903714       12.224260
2.000       4.0212386       3.7636875       12.398334
2.000       4.1469023       3.6100054       13.042160
2.000       4.2725660       3.4057406       13.456998
2.000       4.3982297       3.3567710       14.468573
2.000       4.5238934       3.1544039       14.795330
2.000       4.6495571       3.0940671       15.755593
2.000       4.7752208       2.9408146       16.222519
2.000       4.9008845       2.8521353       17.008413
2.000       5.0265482       2.7153134       17.470277
2.000       5.1522120       2.6039036       18.041653
2.000       5.2778757       2.5166536       18.744384
2.000       5.4035394       2.4292780       19.417013
2.000       5.5292031       2.3502069       20.126302
2.000       5.6548668       2.2679042       20.776007
2.000       5.7805305       2.1595322       21.131632
2.000       5.9061942       2.1129186       22.053432
2.000       6.0318579       2.0489443       22.779999
2.000       6.1575216       1.9491645       23.053485
2.000       6.2831853       1.8923076       23.779439
2.000       6.4088490       1.8509016       24.682759
2.000       6.5345127       1.7482314       24.712051
2.000       6.6601764       1.7189520       25.727122
2.000       6.7858401       1.6873537       26.710822
2.000       6.9115038       1.5961737       26.697345
2.000       7.0371675       1.5744564       27.796785
2.000       7.1628313       1.5096397       28.105914
2.000       7.2884950       1.4636292       28.708791
2.000       7.4141587       1.4280466       29.484806
2.000       7.5398224       1.3673837       29.692311
2.000       7.6654861       1.3300307       30.349464
2.000       7.7911498       1.2946212       31.018275
2.000       7.9168135       1.2457376       31.314687
2.000       8.0424772       1.2126323       31.957214
2.000       8.2938046       1.1610832       33.557918
2.000       8.5451320       1.0675399       33.745098
2.000       8.7964594       1.0144861       34.981634
2.000       9.0477868      0.99898554       37.484916
2.000       9.2991143      0.92793989       37.802007
2.000       9.5504417      0.89991728       39.713962
2.000       9.8017691      0.84279358       40.207297
2.000       10.053096      0.81535045       41.967599
2.000       10.304424      0.77431401       42.919882
2.000       10.555751      0.72920839       43.449958
2.000       10.807079      0.68689924       43.922620
2.000       11.058406      0.67429336       46.195189
2.000       11.309734      0.63128892       46.265318
2.000       11.561061      0.61175502       47.889563
2.000       11.812388      0.58743670       49.050618
2.000       12.063716      0.55704655       49.545594
2.000       12.315043      0.52836911       49.993725
2.000       12.566371      0.51318073       51.590554
2.000       12.817698      0.49950022       53.288814
2.000       13.069025      0.47276070       53.461512
2.000       13.320353      0.46195375       55.311565
2.000       13.571680      0.43921063       55.621662
2.000       13.823008      0.41290183       55.249037
2.000       14.074335      0.40750186       57.555061
2.000       14.325663      0.38744367       57.706266
2.000       14.576990      0.37769904       59.267922
2.000       14.828317      0.35972584       59.417929
2.000       15.079645      0.34733224       60.337691
2.000       15.330972      0.33746068       61.603094
2.000       15.582300      0.32394135       62.091377
2.000       15.833627      0.31565495       63.478125
2.000       16.084954      0.30650953       64.621010
2.000       16.587609      0.29838680       68.992400
2.000       17.090264      0.26114638       66.039015
2.000       17.592919      0.24740700       68.248946
2.000       18.095574      0.23915907       71.791691
2.000       18.598229      0.22066908       71.916159
2.000       19.100883      0.20964161       74.013015
2.000       19.603538      0.19572643       74.700432
2.000       20.106193      0.18601330       76.595594
2.000       20.608848      0.17773306       78.813319
2.000       21.111503      0.16702045       79.615448
2.000       21.614157      0.16102540       82.371996
2.000       22.116812      0.15339093       84.069323
2.000       22.619467      0.14561946       85.376195
2.000       23.122122      0.13843187       86.694075
2.000       23.624777      0.12736850       85.081555
2.000       24.127432      0.12694175       90.325008
2.000       24.630086      0.11944105       90.411086
2.000       25.132741      0.11410883       91.771768
2.000       25.635396      0.10714470       91.445227
2.000       26.138051      0.10456776       94.599244
2.000       26.640706     0.099437204       95.248104
2.000       27.143361     0.096251407       97.514274
2.000       27.646015     0.091108898       97.527858
2.000       28.148670     0.087136621       98.456552
2.000       28.651325     0.086644093       103.23890
2.000       29.153980     0.081403376       102.18949
2.000       29.656635     0.080353944       106.18008
2.000       30.159289     0.075748774       105.27111
2.000       30.661944     0.073258145       106.98558
2.000       31.164599     0.071701493       109.94693
2.000       31.667254     0.068620981       110.39729
2.000       32.169909     0.066163168       111.59277
2.000       33.175218     0.061459382       113.68413
2.000       34.180528     0.059826401       121.03178
2.000       35.185838     0.053717277       118.54628
2.000       36.191147     0.051621713       123.96804
2.000       37.196457     0.048179670       125.61422
2.000       38.201767     0.046259679       130.65415
2.000       39.207076     0.044752148       136.63990
2.000       40.212386     0.042735821       140.78028
2.000       41.217696     0.039780019       141.11929
2.000       42.223005     0.038429116       146.54739
2.000       43.228315     0.037550732       153.67159
2.000       44.233625     0.034459638       151.09098
2.000       45.238934     0.034103287       159.95713
2.000       46.244244     0.032460389       162.62864
2.000       47.249554     0.031654453       169.16020
2.000       48.254863     0.030882030       175.79210
2.000       49.260173     0.028738205       174.02743
2.000       50.265482     0.027895117       179.47668
2.000       51.270792     0.025859473       176.56313
2.000       52.276102     0.026206051       189.66248
2.000       53.281411     0.026510512       203.14939
2.000       54.286721     0.025228549       204.47648
2.000       55.292031     0.024252716       207.69128
2.000       56.297340     0.024287060       219.53757
2.000       57.302650     0.023743180       226.32538
2.000       58.307960     0.023628662       237.29737
2.000       59.313269     0.021864092       231.13051
2.000       60.318579     0.023058838       256.36632
2.000       61.323889     0.021964131       256.60986
2.000       62.329198     0.020878275       256.11764
2.000       63.334508     0.020670673       266.03947
2.000       64.339818     0.020363173       274.76106
2.000       66.350437     0.021110968       312.39909
2.000       68.361056     0.020219562       327.24144
2.000       70.371675     0.018587547       328.16028
2.000       72.382295     0.018724196       359.72489
2.000       74.392914     0.017051156       355.64671
2.000       76.403533     0.017372936       392.53989
2.000       78.414153     0.016996311       415.15310
2.000       80.424772     0.016711853       440.41730
2.000       82.435391     0.016876105       478.94272
2.000       84.446011     0.016410912       500.65710
2.000       86.456630     0.016287678       533.24199
2.000       88.467249     0.015483175       543.09755
2.000       90.477868     0.015741722       590.67635
2.000       92.488488     0.015860291       635.68865
2.000       94.499107     0.015064461       644.03129
2.000       96.509726     0.014516854       661.08303
2.000       98.520346     0.014418332       698.49461
2.000       100.53096     0.014992991       771.71704
2.000       102.54158     0.014777361       807.17411
2.000       104.55220     0.015200352       880.08266
2.000       106.56282     0.013841867       848.55909
2.000       108.57344     0.014603864       946.91036
2.000       110.58406     0.013443617       921.00927
2.000       112.59468     0.013934890       1007.6911
2.000       114.60530     0.014381587       1096.7084
2.000       116.61592     0.014499999       1164.9620
2.000       118.62654     0.013458899       1138.2178
2.000       120.63716     0.013453779       1196.6243
2.000       122.64778     0.013739519       1284.1650
2.000       124.65840     0.013110356       1286.6172
2.000       126.66902     0.012840812       1322.1293
2.000       128.67964     0.014357265       1549.7850
2.000       132.70087     0.012766630       1511.3598
2.000       136.72211     0.010686479       1383.6338
2.000       140.74335     0.011739848       1658.1217
2.000       144.76459     0.011699368       1798.1242
2.000       148.78583     0.012379355       2065.6321
2.000       152.80707     0.012961833       2342.9714
2.000       156.82831     0.011511859       2249.5158
2.000       160.84954     0.011488359       2422.0760
2.000       164.87078     0.011864385       2693.6836
2.000       168.89202     0.011337269       2766.9805
2.000       172.91326     0.011627714       3045.4362
2.000       176.93450     0.011334587       3180.6326
2.000       180.95574     0.010350685       3107.1084
2.000       184.97698     0.010937150       3506.9330
2.000       188.99821    0.0093135876       3185.3735
2.000       193.01945     0.010276466       3743.8399
2.000       197.04069    0.0091088501       3530.2184
2.000       201.06193    0.0090364859       3720.9975
2.000       205.08317    0.0090485457       3954.0221
2.000       209.10441    0.0093694827       4339.8571
2.000       213.12565    0.0091037478       4464.7548
2.000       217.14688    0.0091644098       4753.7416
2.000       221.16812    0.0094749642       5192.9654
2.000       225.18936    0.0093716114       5421.6083
2.000       229.21060    0.0078116656       4765.6045
2.000       233.23184    0.0075922512       4879.8260
2.000       237.25308    0.0081524798       5515.6354
2.000       241.27432    0.0078861353       5611.3552
2.000       245.29555    0.0077090604       5764.2225
2.000       249.31679    0.0082927953       6510.6718
2.000       253.33803    0.0073503028       6054.4774
2.000       257.35927    0.0074942732       6471.7127
2.000       265.40175    0.0070278174       6655.8276
2.000       273.44422    0.0063632760       6591.0906
2.000       281.48670    0.0065354196       7384.4369
2.000       289.52918    0.0065456486       8048.2222
2.000       297.57166    0.0061389656       8194.8337
2.000       305.61413    0.0057197675       8271.2079
2.000       313.65661    0.0062137059       9713.6911
2.000       321.69909    0.0045367429       7651.8054
2.000       329.74156    0.0049172476       8931.2741
2.000       337.78404    0.0047995112       9370.9722
2.000       345.82652    0.0043641943       9144.2736
2.000       353.86900    0.0045743660       10269.013
2.000       361.91147    0.0046213419       11098.018
2.000       369.95395    0.0042690683       10950.813
2.000       377.99643    0.0041464390       11345.108
2.000       386.03891    0.0042607061       12417.812
2.000       394.08138    0.0036712198       11382.519
2.000       402.12386    0.0038484649       12677.608
2.000       410.16634    0.0042428845       14832.403
2.000       418.20881    0.0030887553       11445.461
2.000       426.25129    0.0036538350       14335.614
2.000       434.29377    0.0033638560       13959.133
2.000       442.33625    0.0033392018       14640.992
2.000       450.37872    0.0034437981       15938.283
2.000       458.42120    0.0031938784       15587.724
2.000       466.46368    0.0037749127       19410.229
2.000       474.50615    0.0034125535       18470.356
2.000       482.54863    0.0032378744       18431.196
2.000       490.59111    0.0028283186       16918.334
2.000       498.63359    0.0032874790       20647.992
2.000       506.67606    0.0027073707       17840.587
2.000       514.71854    0.0028145019       19443.804
1.750     0.015707963       2177.4239   0.00042753619
1.750     0.031415927       5130.8848    0.0080595750
1.750     0.047123890       2581.1880     0.013684007
1.750     0.062831853       2210.1960     0.027774142
1.750     0.078539816       1643.5165     0.040337965
1.750     0.094247780       1230.8080     0.052200414
1.750      0.10995574       1008.6111     0.067927831
1.750      0.12566371       906.44328     0.091125617
1.750      0.14137167       657.39417     0.094098622
1.750      0.15707963       570.07003      0.11193299
1.750      0.17278760       505.59961      0.13213403
1.750      0.18849556       456.62546      0.15492937
1.750      0.20420352       399.81329      0.17247143
1.750      0.21991149       358.61065      0.19321337
1.750      0.23561945       315.28464      0.20893273
1.750      0.25132741       294.40987      0.23677846
1.750      0.26703538       253.89194      0.24492074
1.750      0.28274334       233.44399      0.26731917
1.750      0.29845130       209.03988      0.28152686
1.750      0.31415927       191.21123      0.30035389
1.750      0.32986723       175.66970      0.31943657
1.750      0.34557519       157.98306      0.33029991
1.750      0.36128316       152.00961      0.36314865
1.750      0.37699112       139.53545      0.37874610
1.750      0.39269908       129.35479      0.39685553
1.750      0.40840704       123.94388      0.42773523
1.750      0.42411501       114.67639      0.44319536
1.750      0.43982297       107.79853      0.46464023
1.750      0.45553093       102.65737      0.49160243
1.750      0.47123890       97.600836      0.51742474
1.750      0.48694686       89.943420      0.52611947
1.750      0.50265482       86.712919      0.55790934
1.750      0.51836279       82.311470      0.58080730
1.750      0.53407075       78.716818      0.60748306
1.750      0.54977871       75.914757      0.63908736
1.750      0.56548668       72.383751      0.66309916
1.750      0.58119464       69.880604      0.69501105
1.750      0.59690260       65.413631      0.70477247
1.750      0.61261057       63.329481      0.73761483
1.750      0.62831853       60.981591      0.76631727
1.750      0.64402649       58.310673      0.78909540
1.750      0.65973446       55.495589      0.80730236
1.750      0.67544242       54.629465      0.85282949
1.750      0.69115038       52.474386      0.87767815
1.750      0.70685835       50.874520      0.91026481
1.750      0.72256631       48.625415      0.92932305
1.750      0.73827427       47.592111      0.97019365
1.750      0.75398224       45.938383      0.99753768
1.750      0.76969020       45.010604       1.0397597
1.750      0.78539816       43.372146       1.0645126
1.750      0.80110613       42.027978       1.0946592
1.750      0.81681409       40.950163       1.1305651
1.750      0.83252205       39.547500       1.1560498
1.750      0.84823002       38.269834       1.1832261
1.750      0.86393798       37.632873       1.2293777
1.750      0.87964594       36.359947       1.2537681
1.750      0.89535391       35.508583       1.2911830
1.750      0.91106187       35.007328       1.3411360
1.750      0.92676983       33.865848       1.3656767
1.750      0.94247780       33.067692       1.4024504
1.750      0.95818576       32.036918       1.4278091
1.750      0.97389372       31.675583       1.4822777
1.750      0.98960169       30.691136       1.5068309
1.750       1.0053096       30.314269       1.5603316
1.750       1.0367256       29.437335       1.6617290
1.750       1.0681415       27.750463       1.7132742
1.750       1.0995574       26.767575       1.8027398
1.750       1.1309734       25.339855       1.8570838
1.750       1.1623893       24.625103       1.9593098
1.750       1.1938052       23.945617       2.0639382
1.750       1.2252211       22.783265       2.1229006
1.750       1.2566371       22.527329       2.2646941
1.750       1.2880530       21.492341       2.3267792
1.750       1.3194689       20.962616       2.4395696
1.750       1.3508848       20.235975       2.5272569
1.750       1.3823008       19.731354       2.6401877
1.750       1.4137167       19.280827       2.7598348
1.750       1.4451326       18.479052       2.8253552
1.750       1.4765485       18.371069       2.9960419
1.750       1.5079645       17.571888       3.0525446
1.750       1.5393804       17.253326       3.1884597
1.750       1.5707963       16.694297       3.2779176
1.750       1.6022123       16.589498       3.4567156
1.750       1.6336282       16.048344       3.5445420
1.750       1.6650441       15.374763       3.5954720
1.750       1.6964600       15.155457       3.7486095
1.750       1.7278760       14.928140       3.9013387
1.750       1.7592919       14.425115       3.9792684
1.750       1.7907078       14.280802       4.1542924
1.750       1.8221237       13.977247       4.2837635
1.750       1.8535397       13.854066       4.4694405
1.750       1.8849556       13.458076       4.5662177
1.750       1.9163715       13.050529       4.6530477
1.750       1.9477874       12.819880       4.7993110
1.750       1.9792034       12.782870       5.0207650
1.750       2.0106193       12.378054       5.0969709
1.750       2.0734512       12.003447       5.4207286
1.750       2.1362830       11.442027       5.6513160
1.750       2.1991149       11.201089       6.0349578
1.750       2.2619467       10.868164       6.3719675
1.750       2.3247786       10.386154       6.6110404
1.750       2.3876104       9.9841111       6.8844628
1.750       2.4504423       9.6228081       7.1730773
1.750       2.5132741       9.2628742       7.4496455
1.750       2.5761060       9.2261867       7.9906788
1.750       2.6389378       8.8188121       8.2104663
1.750       2.7017697       8.6020127       8.5943950
1.750       2.7646015       8.4771933       9.0744430
1.750       2.8274334       8.1195025       9.2977277
1.750       2.8902652       7.9763712       9.7563802
1.750       2.9530971       7.7078962       10.056325
1.750       3.0159289       7.5652807       10.513774
1.750       3.0787608       7.3560293       10.875308
1.750       3.1415927       7.1375106       11.211575
1.750       3.2044245       6.9474989       11.581075
1.750       3.2672564       6.8351328       12.077216
1.750       3.3300882       6.5746856       12.300208
1.750       3.3929201       6.3768153       12.618130
1.750       3.4557519       6.3153565       13.203705
1.750       3.5185838       6.0442218       13.338726
1.750       3.5814156       5.9494259       13.845527
1.750       3.6442475       5.8863292       14.432394
1.750       3.7070793       5.6536901       14.591431
1.750       3.7699112       5.5689354       15.115962
1.750       3.8327430       5.4370057       15.508120
1.750       3.8955749       5.2897411       15.842341
1.750       3.9584067       5.2411482       16.468648
1.750       4.0212386       5.0914774       16.772338
1.750       4.1469023       4.7914148       17.310334
1.750       4.2725660       4.5882763       18.129514
1.750       4.3982297       4.5329579       19.538250
1.750       4.5238934       4.2049784       19.722916
1.750       4.6495571       4.1024437       20.890443
1.750       4.7752208       3.8978653       21.501931
1.750       4.9008845       3.7444178       22.329448
1.750       5.0265482       3.6918101       23.753039
1.750       5.1522120       3.5500122       24.596950
1.750       5.2778757       3.3473666       24.931649
1.750       5.4035394       3.2271690       25.794489
1.750       5.5292031       3.0822660       26.395384
1.750       5.6548668       2.9627888       27.141765
1.750       5.7805305       2.8702974       28.086670
1.750       5.9061942       2.8003412       29.228355
1.750       6.0318579       2.6811291       29.808580
1.750       6.1575216       2.5329668       29.958329
1.750       6.2831853       2.4788583       31.150252
1.750       6.4088490       2.4211597       32.287455
1.750       6.5345127       2.3372598       33.038238
1.750       6.6601764       2.2162643       33.170271
1.750       6.7858401       2.1786833       34.488573
1.750       6.9115038       2.1032582       35.178758
1.750       7.0371675       2.0464327       36.129454
1.750       7.1628313       1.9233448       35.808123
1.750       7.2884950       1.8894612       37.061400
1.750       7.4141587       1.8504382       38.205904
1.750       7.5398224       1.7892457       38.852913
1.750       7.6654861       1.7422325       39.755340
1.750       7.7911498       1.6651918       39.896902
1.750       7.9168135       1.6185653       40.686630
1.750       8.0424772       1.5859947       41.796652
1.750       8.2938046       1.4768472       42.684206
1.750       8.5451320       1.4213427       44.928860
1.750       8.7964594       1.3097066       45.161461
1.750       9.0477868       1.2537766       47.045437
1.750       9.2991143       1.1781655       47.995587
1.750       9.5504417       1.1209843       49.469799
1.750       9.8017691       1.1052284       52.727319
1.750       10.053096       1.0373410       53.393866
1.750       10.304424      0.97112760       53.829173
1.750       10.555751      0.91575310       54.565245
1.750       10.807079      0.87890707       56.200239
1.750       11.058406      0.85374804       58.489457
1.750       11.309734      0.81084127       59.424183
1.750       11.561061      0.76353104       59.770932
1.750       11.812388      0.74151044       61.915685
1.750       12.063716      0.71202670       63.330050
1.750       12.315043      0.68055714       64.393595
1.750       12.566371      0.64844704       65.189007
1.750       12.817698      0.61890227       66.027133
1.750       13.069025      0.59532022       67.320991
1.750       13.320353      0.56981866       68.226661
1.750       13.571680      0.54764141       69.353343
1.750       13.823008      0.52572138       70.345050
1.750       14.074335      0.51282284       72.430465
1.750       14.325663      0.49098346       73.127592
1.750       14.576990      0.47049458       73.829248
1.750       14.828317      0.45953185       75.903446
1.750       15.079645      0.43633153       75.798426
1.750       15.330972      0.42429397       77.454419
1.750       15.582300      0.41502440       79.549698
1.750       15.833627      0.39598970       79.633422
1.750       16.084954      0.38294375       80.735539
1.750       16.587609      0.36084875       83.434727
1.750       17.090264      0.33529988       84.791042
1.750       17.592919      0.32016837       88.320676
1.750       18.095574      0.29057135       87.224828
1.750       18.598229      0.27395000       89.280435
1.750       19.100883      0.26067135       92.028832
1.750       19.603538      0.24032755       91.722779
1.750       20.106193      0.23348766       96.144340
1.750       20.608848      0.21715553       96.294681
1.750       21.111503      0.20933977       99.788259
1.750       21.614157      0.19799201       101.28214
1.750       22.116812      0.18379811       100.73465
