8.333333333333332860e+01 2.500000000000000000e+02 4.166666666666666288e+02 5.833333333333332575e+02 7.500000000000000000e+02 9.166666666666666288e+02 1.083333333333333258e+03 1.250000000000000000e+03 1.416666666666666515e+03 1.583333333333333258e+03 1.750000000000000000e+03 1.916666666666666515e+03 2.083333333333333030e+03 2.250000000000000000e+03 2.416666666666666515e+03 2.583333333333333030e+03 2.750000000000000000e+03 2.916666666666666515e+03
1.666666666666666572e+02 1.666666666666666572e+02 1.666666666666666856e+02 1.666666666666666288e+02 1.666666666666666288e+02 1.666666666666667425e+02 1.666666666666665151e+02 1.666666666666667425e+02 1.666666666666667425e+02 1.666666666666665151e+02 1.666666666666667425e+02 1.666666666666667425e+02 1.666666666666665151e+02 1.666666666666665151e+02 1.666666666666669698e+02 1.666666666666665151e+02 1.666666666666665151e+02 1.666666666666669698e+02
6.507982299705447196e-09 2.105954482482997110e-09 1.205881605996182081e-09 8.404091980896831919e-10 7.050699568032077569e-10 6.707650423253676375e-10 6.325070993335227201e-10 6.267759928255392722e-10 6.483001550097197782e-10 6.426404193869758020e-10 6.762295174025489440e-10 7.415816570699444861e-10 7.745722990017727606e-10 9.221839242390001687e-10 1.211795279973393692e-09 1.530923449113483640e-09 1.886914608681765387e-09 1.825833762049874833e-09
