1.000000000000000000e+02 3.000000000000000000e+02 5.000000000000000000e+02 7.000000000000000000e+02 9.000000000000000000e+02 1.100000000000000000e+03 1.300000000000000000e+03 1.500000000000000000e+03 1.700000000000000000e+03 1.900000000000000000e+03 2.100000000000000000e+03 2.300000000000000000e+03 2.500000000000000000e+03 2.700000000000000000e+03 2.900000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02
1.455863630042806612e-09 3.759774550841954717e-10 1.675975471299430763e-10 9.759807659684200429e-11 6.899364363639922548e-11 5.572657555847520863e-11 4.957588904927937883e-11 4.711340108572436976e-11 4.664912520239335746e-11 4.729097839965741312e-11 4.879187697749702135e-11 5.180844626961225814e-11 5.598615124287764374e-11 6.111944003963513890e-11 6.592982984643392331e-11
