1.000000000000000000e+02 3.000000000000000000e+02 5.000000000000000000e+02 7.000000000000000000e+02 9.000000000000000000e+02 1.100000000000000000e+03 1.300000000000000000e+03 1.500000000000000000e+03 1.700000000000000000e+03 1.900000000000000000e+03 2.100000000000000000e+03 2.300000000000000000e+03 2.500000000000000000e+03 2.700000000000000000e+03 2.900000000000000000e+03
1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02 1.000000000000000000e+02
1.763788023164903696e-09 6.089826923037586894e-10 3.691190506512257205e-10 2.942249502108969034e-10 2.662227342489497514e-10 2.587176301038112716e-10 2.582505634833930880e-10 2.602864125789661578e-10 2.748131001433501530e-10 2.940557613705277934e-10 3.234713669758578447e-10 4.074024094196248453e-10 5.507627165794671195e-10 7.420723743726068059e-10 7.387773226528499710e-10
