8.333333333333332860e+01 2.500000000000000000e+02 4.166666666666666288e+02 5.833333333333332575e+02 7.500000000000000000e+02 9.166666666666666288e+02 1.083333333333333258e+03 1.250000000000000000e+03 1.416666666666666515e+03 1.583333333333333258e+03 1.750000000000000000e+03 1.916666666666666515e+03 2.083333333333333030e+03 2.250000000000000000e+03 2.416666666666666515e+03 2.583333333333333030e+03 2.750000000000000000e+03 2.916666666666666515e+03
1.666666666666666572e+02 1.666666666666666572e+02 1.666666666666666856e+02 1.666666666666666288e+02 1.666666666666666288e+02 1.666666666666667425e+02 1.666666666666665151e+02 1.666666666666667425e+02 1.666666666666667425e+02 1.666666666666665151e+02 1.666666666666667425e+02 1.666666666666667425e+02 1.666666666666665151e+02 1.666666666666665151e+02 1.666666666666669698e+02 1.666666666666665151e+02 1.666666666666665151e+02 1.666666666666669698e+02
5.993056082698538913e-09 1.641837153240514698e-09 7.664608308359608598e-10 4.134240961056153430e-10 2.658520338785208655e-10 2.009749138131549551e-10 1.562113198398514054e-10 1.343658840365281917e-10 1.270867382190226289e-10 1.179669118398895072e-10 1.162278425817403474e-10 1.205038064444592236e-10 1.191394746943215333e-10 1.243929554304250888e-10 1.357917414932904707e-10 1.411187114935083470e-10 1.517596135687826022e-10 1.659390919159231300e-10
